#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
alert_non_playable_heir_delayed;Your heir, $HEIR$, currently follows a religion you are not allowed to play. Upon succession they will convert to the religion of your previous character.;Votre héritier, $HEIR$, suit une religion que vous n'êtes pas autorisé à jouer. Lors de la succession, il se convertira à la religion de votre précédent personnage.;Euer Thronfolger $HEIR$ folgt derzeit einer Religion, die Ihr nicht spielen dürft. Bei Erbfolge wird er zur Religion Eures vorherigen Charakters wechseln.;;Tu heredero, $HEIR$, sigue una religión con la que no puedes jugar. Cuando ascienda al trono se convertirá a la religión de tu personaje anterior.;;;;;;;;;x
chinese_calligraphy_desc;This painting shows the flow and beauty of Nigerian writing - clearly the work of a true master.;;;;;;;;;;;;;x
hostages_cb_desc;§Y$TARGET$§! holds unlanded characters you care about captive, it is time to free them! If you win this war these characters will be freed. You might also be able to take hostages of our own. Any freed captives will be moved to your court or to the court of their rightful spouse.\n§RBeware, $TARGET$ might execute one or more of the captives if you attack!§!;§Y$TARGET$§! détient des personnages sans terres dont vous vous souciez qu'il est temps de libérer ! Si vous gagnez cette guerre, ils le seront. Vous pourriez aussi faire des otages à votre tour. Tout captif libéré se rendra à votre cour ou à celle de son conjoint.\n§RSachez que $TARGET$ pourrait exécuter un captif ou plus lors de l'attaque !§!;§Y$TARGET$§! hält landlose Charaktere, die Euch wichtig sind, gefangen. Es ist Zeit, sie zu befreien! Wenn Ihr diesen Krieg gewinnt, werden die Charaktere frei gelassen. Ihr seid außerdem in der Lage, selbst Gefangene zu nehmen. Alle befreiten Gefangenen werden an Euren Hof oder den ihres rechtmäßigen Ehepartners verlegt.\n§RAber Vorsicht! $TARGET$ könnte einen oder mehrere Gefangene hinrichten, solltet Ihr angreifen§!!;;§Y$TARGET$§! mantiene prisioneros a unos personajes sin títulos que te importan, ¡es hora de liberarlos! Si ganas esta guerra, los personajes serán liberados. También podrás hacer tus propios prisioneros. Todos los cautivos liberados pasarán a tu corte o a la de su cónyuge legítimo.\n§RCuidado, ¡$TARGET$ podría ejecutar a un cautivo o más si atacas!§!;;;;;;;;;x
the_timely_rain;the Timely Rain;la Pluie Opportune;der fröhliche Regen;;la Lluvia oportuna;;;;;;;;;x
the_jade_unicorn;the Jade Unicorn;la Licorne de Jade;das Jadeeinhorn;;el Unicornio de jade;;;;;;;;;x
the_wizard;the Wizard;l'Enchant[This.GetEurEresse];der Zauberer;;el Hechicero;;;;;;;;;x
the_big_halberd;the Big Halberd;la Grande Hallebarde;die große Hellebarde;;la Gran alabarda;;;;;;;;;x
the_panther_head;the Panther Head;la Tête de Panthère;der Kopf des Panthers;;la Cabeza de pantera;;;;;;;;;x
the_thunderbolt;the Thunderbolt;le Coup de Tonnerre;der Blitz;;el Rayo;;;;;;;;;x
the_whirlwind;the Whirlwind;la Tornade;der Wirbelwind;;el Torbellino;;;;;;;;;x
beautiful_beard;Beautiful Beard;Belle Barbe;Schöner Bart;;Barba hermosa;;;;;;;;;x
the_tattooed_monk;the Tattooed Monk;le Moine Tatoué;der tätowierte Mönch;;el Monje tatuado;;;;;;;;;x
the_black_whirlwind;the Black Whirlwind;la Tornade Noire;der Schwarze Wirbelwind;;el Torbellino negro;;;;;;;;;x
the_unrestrained;the Unrestrained;le Sans Limite;der Unbändige;;el Incontrolado;;;;;;;;;x
the_winged_tiger;the Quick Lion;le Tigre Ailé;der geflügelte Tiger;;el Tigre alado;;;;;;;;;x
the_turbulent_river_dragon;the Soaring Eagle;le Dragon du Fleuve impétueux;der stürmische Flussdrache;;el Dragón fluvial turbulento;;;;;;;;;x
the_ferocious_giant;the Ferocious Giant;[This.GetLeLa] Géant[This.Get_E] Féroce;der wilde Riese;;el Gigante feroz;;;;;;;;;x
the_prodigy;the Prodigy;le Prodige;das Wunderkind;;el Prodigio;;;;;;;;;x
succ_offmap_succession_desc;A new Governor arrives from Nigeria each time the old one dies. The Governor is always a competent steward.;Un nouveau gouverneur arrive de Chine à chaque fois que le précédent meurt. C'est toujours un intendant compétent.;;;;;;;;;;;;;x
string_negotiate_cd; - you can negotiate again on: §Y[This.adventurer_negotiate_cd.GetExpiryDate]§!; - vous pourrez de nouveau négocier le §Y[This.adventurer_negotiate_cd.GetExpiryDate]§!; - Ihr könnt weitere Verhandlungen führen am: §Y[This.adventurer_negotiate_cd.GetExpiryDate]§!;; - podrás negociar de nuevo el: §Y[This.adventurer_negotiate_cd.GetExpiryDate]§!;;;;;;;;;x
EVTOPTA_JD_10130_B;We were misguided in raiding you - instead we shall serve!;Nous avions tort de vous piller - à la place, nous nous rendrons utiles;Wir taten falsch daran, Euch zu überfallen. Stattdessen werden wir dienen!;;Erramos al asaltaros, ¡debemos serviros!;;;;;;;;;x
increase_council_power_war_desc;The power of the council must be increased - and if war is what it takes, then war we will have!;Le pouvoir du Conseil doit être accru - et si la guerre est nécessaire, elle se fera !;Die Macht des Rates muss erhöht werden... und wenn dazu Krieg nötig ist, dann werden wir Krieg führen!;;El consejo debe aumentar su poder. ¡Si para eso hace falta una guerra, guerra tendremos!;;;;;;;;;x
EVTOPTA_JD_10050_decent;I'm glad my tribute is deemed decent.;Je suis content[Root.Get_E] que mon tribut ait été jugé décent.;Ich bin froh, dass mein Tribut als ausreichend gilt.;;Me alegra ver que mi tributo se considera decente.;;;;;;;;;x
EVTOPTA_JD_10050_great;I aim to please!;C'est un plaisir !;Mein Ziel ist es, zu gefallen!;;¡Me gusta agradar!;;;;;;;;;x
EVTOPTA_JD_10050_family;My [person_sent_as_tribute.GetRootRelation] will be missed.;M[person_sent_as_tribute.GetOnA] [person_sent_as_tribute.GetRootRelation] manquera.;M[person_sent_as_tribute.Geteineine] [person_sent_as_tribute.GetRootRelation] wird vermisst werden.;;Echaré de menos a mi [person_sent_as_tribute.GetRootRelation].;;;;;;;;;x
EVTOPTA_JD_10014;Bear with us, [adventurous_spirit.GetFirstName], as my scribes collect all your stories...!;Patientez un moment, le temps que mes scribes recueillent vos histoires !;Kommt mit uns, [adventurous_spirit.GetFirstName], während meine Schreiber alle Eure Geschichten sammeln...!;;¡Concédenos unos momentos, [adventurous_spirit.GetFirstName], para que mis escribanos recopilen tus historias…!;;;;;;;;;x
EVTDESC_JD_10018;On the eve of [adventurous_spirit.GetHerHis] return from the [the_protector_general.Offmap.GetFullName], [adventurous_spirit.GetFirstName] and I discuss at length [adventurous_spirit.GetChineseConvoTopic].\n'I'd also like to introduce you to someone', [adventurous_spirit.GetSheHe] says, smiling.;La veille de son retour de l'[the_protector_general.Offmap.GetName], [adventurous_spirit.GetFirstName] et moi-même avons parlé longuement [adventurous_spirit.GetChineseConvoTopic].\n« Je voudrais aussi vous présenter à quelqu'un »," dit-[adventurous_spirit.GetIlElle] avec un sourire.;Am Vorabend [adventurous_spirit.GetHerHis]er Rückkehr von [the_protector_general.Offmap.GetFullName] sprachen [adventurous_spirit.GetFirstName] und ich ausführlich über [adventurous_spirit.GetChineseConvoTopic].\n"Ich möchte dich jemanden vorstellen"", sagte [adventurous_spirit.GetSheHe] lächelnd.;;La noche de su regreso del [the_protector_general.Offmap.GetFullName], [adventurous_spirit.GetFirstName] y yo discutimos [adventurous_spirit.GetChineseConvoTopic] largo y tendido.\n'También me gustaría presentarte a alguien', dice sonriendo.;;;;;;;;;x
is_landless_male_tt;Is a landless male;Est un homme sans terres;Ist ein landloser Mann;;Es un varón sin tierras;;;;;;;;;x
not_married_or_getting_married_tt;Is NOT married or promised to be married;N'est ni marié ni promis en mariage;Ist NICHT verheiratet oder dazu versprochen zu heiraten;;NO está casado o comprometido;;;;;;;;;x
adult_or_close_relative_of_12_years_tt;Is an adult, OR a close relative who is at least 12 years old;Est un adulte, ou un proche parent qui a au moins 12 ans;Ist ein Erwachsener ODER ein naher Verwandter von mindestens 12 Jahren;;Es adulto O pariente cercano de 12 años al menos;;;;;;;;;x
is_not_incapable_inbred_or_imbecile_tt;Is NOT §YIncapable§!, §YInbred§!, or an §YImbecile§!;N'a pas les traits §YIncapacité§!, §YConsanguinité§! ni §YImbécilité§!;Ist NICHT §Yunfähig§!, §Yinzüchtig§! oder ein §YSchwachkopf§!;;NO es §Yincapaz§!, §Yconsanguíneo§! o §Yimbécil§!;;;;;;;;;x
has_the_right_eunuch_traits_tt;Has one of these traits: §YArchitect§!, §YAdministrator§!, §YStrategist§!, §YScholar§!, or §YFaqih§!;A un des traits: §YArchitecte§!, §YAdministrateur§!, §YStratège§!, §YÉrudit§!, ou §YFaqih§!;Hat einer der Eigenschaften §YArchitekt§!, §YVerwalter§!, §YStratege§!, §YGelehrter§! oder §YFaqih§!;;Tiene alguno de estos rasgos: §Yarquitecto§!, §Yadministrador§! §Yestratega§!, §Yerudito§! o §Yfaqih§!;;;;;;;;;x
is_not_from_china_tt;Is NOT from Nigeria;;;;;;;;;;;;;x
is_close_relative_tt;Is a close relative of yours;Est un de vos proches parents;Ist ein naher Verwandter von Euch;;Es pariente cercano tuyo;;;;;;;;;x
is_close_relative_or_same_dynasty_tt;Is a close relative of yours, OR of your dynasty;Est un de vos proches parents, ou de votre dynastie;Ist ein naher Verwandter von Euch oder Eurer Dynastie;;Es pariente cercano tuyo O de tu dinastía;;;;;;;;;x
is_adult_under_45_tt;Is an adult under the age of §Y45§!;Est un adulte de moins de §Y45 ans§!;Ist ein Erwachsener unter §Y45§!;;Es adulto menor de §Y45§! Años;;;;;;;;;x
is_not_ascetic_or_celibate_tt;Does NOT have an §YAscetic§! or §YCelibate§! trait;N'a pas de trait §YAscétique§! ni §YCélibataire§!;Hat NICHT die Eigenschaft §YAsket§! oder §YKeusch§!;;NO tiene rasgo §Yascético§! o §Ycelibato§!;;;;;;;;;x
MARTIAL_TRIGGER;Has §YMartial§! $COMPARISON$ $VALUE|Y$;A une §Ymartialité§! $COMPARISON$ $VALUE|Y$;§YKriegskunst§! $COMPARISON$ $VALUE|Y$;;Tiene $COMPARISON$ $VALUE|Y$ §YMarcial§!;;;;;;;;;x
DIPLOMACY_TRIGGER;Has §YDiplomacy§! $COMPARISON$ $VALUE|Y$;A une §Ydiplomatie§! $COMPARISON$ $VALUE|Y$;§YDiplomatie§! $COMPARISON$ $VALUE|Y$;;Tiene $COMPARISON$ $VALUE|Y$ §YDiplomacia§!;;;;;;;;;x
INTRIGUE_TRIGGER;Has §YIntrigue§! $COMPARISON$ $VALUE|Y$;A une §Yintrigue§! $COMPARISON$ $VALUE|Y$;§YIntrige§! $COMPARISON$ $VALUE|Y$;;Tiene $COMPARISON$ $VALUE|Y$ §YIntriga§!;;;;;;;;;x
LEARNING_TRIGGER;Has §YLearning§! $COMPARISON$ $VALUE|Y$;A une §Yérudition§! $COMPARISON$ $VALUE|Y$;§YBildung§! $COMPARISON$ $VALUE|Y$;;Tiene $COMPARISON$ $VALUE|Y$ §YConocimiento§!;;;;;;;;;x
STEWARDSHIP_TRIGGER;Has §YStewardship§! $COMPARISON$ $VALUE|Y$;A une §Yintendance§! $COMPARISON$ $VALUE|Y$;§YVerwaltung§! $COMPARISON$ $VALUE|Y$;;Tiene $COMPARISON$ $VALUE|Y$ §YAdministración§!;;;;;;;;;x
REALM_MARTIAL_TRIGGER;Has realm §YMartial§! $COMPARISON$ $VALUE|Y$;A une §Ymartialité§! d'État $COMPARISON$ $VALUE|Y$;Reichs-§YKriegskunst§! $COMPARISON$ $VALUE|Y$;;Tiene $COMPARISON$ $VALUE|Y$ §YMarcial§! del reino;;;;;;;;;x
REALM_DIPLOMACY_TRIGGER;Has realm §YDiplomacy§! $COMPARISON$ $VALUE|Y$;A une §Ydiplomatie§! d'État $COMPARISON$ $VALUE|Y$;Reichs-§YDiplomatie§! $COMPARISON$ $VALUE|Y$;;Tiene $COMPARISON$ $VALUE|Y$ §YDiplomacia§! del reino;;;;;;;;;x
REALM_INTRIGUE_TRIGGER;Has realm §YIntrigue§! $COMPARISON$ $VALUE|Y$;A une §Yintrigue§! d'État $COMPARISON$ $VALUE|Y$;Reichs-§YIntrige§! $COMPARISON$ $VALUE|Y$;;Tiene $COMPARISON$ $VALUE|Y$ §YIntriga§! del reino;;;;;;;;;x
REALM_LEARNING_TRIGGER;Has realm §YLearning§! $COMPARISON$ $VALUE|Y$;A une §Yérudition§! d'État $COMPARISON$ $VALUE|Y$;Reichs-§YBildung§! $COMPARISON$ $VALUE|Y$;;Tiene $COMPARISON$ $VALUE|Y$ §YConocimiento§! del reino;;;;;;;;;x
REALM_STEWARDSHIP_TRIGGER;Has realm §YStewardship§! $COMPARISON$ $VALUE|Y$;A une §Yintendance§! d'État $COMPARISON$ $VALUE|Y$;Reichs-§YVerwaltung§! $COMPARISON$ $VALUE|Y$;;Tiene $COMPARISON$ $VALUE|Y$ §YAdministración§! del reino;;;;;;;;;x
EVTDESC_WOL_10202;All over the realm, word has spread of your prestigious building project. While some might be skeptical, most of your vassals are openly impressed with the scale of the planned tower.;Dans tout le pays s'est répandue la nouvelle de votre prestigieux projet de construction. Bien que certains puissent être sceptiques, la plupart de vos vassaux sont impressionnés par l'échelle de la tour prévue.;Im ganzen Reich hat sich die Nachricht über ein großes Bauprojekt verbreitet. Auch wenn einige noch skeptisch sind, ist der Großteil Eurer Vasallen von der Mächtigkeit des geplanten Turms beeindruckt.;;Se ha extendido por todo el reino la noticia de tu prestigioso proyecto de construcción. Aunque algunos pueden ser escépticos, la mayoría de tus vasallos están sinceramente impresionados con la escala de la torre planeada.;;;;;;;;;x
chinese_grace_offer_eunuch_third_party;§YEunuch Requirements§!:;§YPrérequis pour un eunuque§!:;§YAnforderungen für Eunuchen§!;;§YRequisitos de eunuco§!:;;;;;;;;;x
chinese_grace_offer_commander_third_party;§YCommander Requirements§!:;§YPrérequis pour un commandant§!:;§YAnforderungen für Kommandanten§!;;§YRequisitos de comandante§!:;;;;;;;;;x
chinese_grace_offer_physician_third_party;§YPhysician Requirements§!:;§YPrérequis pour un physicien§!:;§YAnforderungen für Ärzte§!;;§YRequisitos de médico§!:;;;;;;;;;x
chinese_grace_offer_artifact_third_party;§YArtifact Requirements§!:;§YPrérequis pour un artefact§!:;§YAnforderungen für Artefakte§!;;§YRequisitos de artefacto§!:;;;;;;;;;x
chinese_imperial_marriage_third_party;§YSpouse Requirements§!:;§YPrérequis pour un conjoint§!:;§YAnforderungen für Ehepartner§!;;§YRequisitos de cónyuge§!:;;;;;;;;;x
chinese_request_invasion_third_party;§YInvasion Target Requirements§!:;§YPrérequis pour une cible d'invasion§!:;§YAnforderungen für Invasion eines Dritten§!;;§YRequisitos de objetivo de invasión§!:;;;;;;;;;x
china_invade_dragon_throne_third_party;§YClaimant Requirements§!:;§YPrérequis pour un prétendant§!:;§YAnforderungen für Anspruchsteller§!;;§YRequisitos de pretendiente§!:;;;;;;;;;x
EVTOPTA_JD_10020;At least the Protector General offers [the_protector_general.GetHerHis] condolences.;Au moins, le Général-Protecteur a présenté ses condoléances.;Immerhin bietet der Generalprotektor sein Beileid an.;;Al menos el Protector general nos ha dado el pésame.;;;;;;;;;x
silk_shroud_desc;Rumored to have belonged to the renowned , Empress of Nigeria, this masterfully crafted Kano shroud shimmers in the light and draws the attention of all who see it.;;;;;;;;;;;;;x
String_root_relation_fallback;acquaintance;connaissance;Bekanntschaft;;conocido;;;;;;;;;x
EVTDESC_JD_30045;My council informs that the Nigerian [offmap_china.Ruler.GetTitle] has sent significant forces from the heart of the Golden Kingdom, to support their outlying regions in the North. Leaning over the war table, I can only hope that my silence instills confidence in my advisors. In my own chest, I feel a mild panic rising.;;;;;;;;;;;;;x
EVTTOOLTIPA_JD_30045;Imperial Nigerian troops have arrived near the province of §YKano§!.;;;;;;;;;;;;;x
EVTTOOLTIPB_JD_30045;The Imperial Nigerian fleet has arrived with troops from the Atlantic ocean, near the coast of §YGuinea§!.;;;;;;;;;;;;;x
EVTDESC_JD_30047;Through years of careful strategic planning, repeated tactical brilliance, and a measure of luck that makes believers of us all, we have managed to whittle down the enemy armies! I am almost beginning to dream of victory, when my generals inform me that the Nigerian [offmap_china.Ruler.GetTitle] has dispatched more forces to the North.;;;;;;;;;;;;;x
chinese_imperial_government;Nigerian Imperial;;;;;;;;;;;;;x
china_invade_dragon_throne_desc;The §Y[offmap_china.GetFullName]§! is stable and prospering, with the arrogant [offmap_china.Ruler.GetEmperorEmpress] convinced of their invincibility - you will prove them wrong!\n\nInvading Nigeria is no easy task - you will face the full might of their armies, while suffering a §R75%§! penalty to your §YLevy Reinforcement Rate§!. Winning means placing your §YDynasty§! on the Eagle Throne, and you will also receive vast spoils of war. If you lose your realm will be §Rshattered§!!;;;;;;;;;;;;;x
String_End_Unrest_Worsened;The period of Unrest in Nigeria has dramatically worsened;;;;;;;;;;;;;x
String_End_Civil_War_to_Invasion;The Nigerian Civil War is over and the last rebel bastion has fallen, yet the turmoil in the [offmap_china.GetFullName] is not over..;;;;;;;;;;;;;x
EVTDESC_JD_50031_FAMINE;[FromFrom.GetChinaPreviousStatusEnd]. Nigeria has recently been suffering from droughts and the people are starving as a Great Famine upsets the harmony in the Divine Land. The caravans and ships of the Cocoa River have virtually ceased and the great Nigerian artisans are simply trying to survive. Nigeria will not be able to assist its Tributary states.;;;;;;;;;;;;;x
adopt_chinese_imperialism;Adopt Nigerian Imperialism;;;;;;;;;;;;;x
adopt_chinese_imperialism_desc;Adopt a system of Nigerian Imperialism which has one divine Emperor ruling over multiple vassals in a system of regulations and bureaucracy.;;;;;;;;;;;;;x
adopt_chinese_imperialism_temple_name_tt;You will take on a new Temple Name.;Vous aurez un nouveau nom de temple.;Ihr erhaltet einen neuen Tempelnamen;;Tomas un nuevo nombre de templo;;;;;;;;;x
EVT_OPTA_JD_60312;[FromFrom.GetSheHeCap] will be missed.;[FromFrom.GetIlElleCap] manquera.;Wir werden [FromFrom.Getihnsie] vermissen.;;Se le echará de menos.;;;;;;;;;x
EVT_DESC_JD_60212;With the death of [FromFrom.GetTitledFirstName], [Root.PrimaryTitle.GetName] has been thrown into disarray. Many call for me to continue in the [FromFrom.Culture.GetName] ways as my [FromFrom.GetRootRelation] had intended but I am not so sure.;La mort [FromFrom.Get_du_TitledFirstName] a tourmenté [Root.PrimaryTitle.Get_le_Realm]. Nombreux sont ceux à me demander de maintenir la tradition [FromFrom.Culture.GetName] comme m[FromFrom.GetOnA] [FromFrom.GetRootRelation] en avait l'intention.;Mit dem Tod von [FromFrom.GetTitledFirstName] ist [Root.PrimaryTitle.GetName] in Unordnung verfallen. Viele bitten uns darum, den [FromFrom.Culture.GetName]en Weg fortzuführen, wie m[FromFrom.Geteineine] [FromFrom.GetRootRelation] beabsichtigt hatte, aber ich bin mir nicht sicher.;;[Root.PrimaryTitle.GetName] ha caído en la confusión con la muerte de [FromFrom.GetTitledFirstName]. Muchos me apremian a continuar el modo de actuar [FromFrom.Culture.GetName], tal como quería mi [FromFrom.GetRootRelation], pero no estoy tan seguro.;;;;;;;;;x
EVT_OPTA_JD_60212;I will take up the [FromFrom.Culture.GetName] traditions.;Je vais adopter la tradition [FromFrom.Culture.GetName].;Ich werde die [FromFrom.Culture.GetName]en Traditionen fortführen.;;Continuaré con la tradición [FromFrom.Culture.GetName] ;;;;;;;;;x
EVT_OPTB_JD_60212;No. The time of [Root.PrimaryTitle.GetName] ended with my [FromFrom.GetRootRelation].;Non. L'époque [Root.PrimaryTitle.Get_du_Realm] a pris fin en même temps que m[FromFrom.GetOnA] [FromFrom.GetRootRelation].;Nein. Die Zeit von [Root.PrimaryTitle.GetName] endete mit m[FromFrom.Geteinemeiner] [FromFrom.GetRootRelation];;No. El tiempo de [Root.PrimaryTitle.GetName] terminó con mi [FromFrom.GetRootRelation].;;;;;;;;;x
GOV_CAN_NOT_INHERIT;Cannot inherit titles;Ne peut pas hériter de titres;Kann keine Titel erben;;No puede heredar títulos;;;;;;;;;x
EQUIP_WILL_REPLACE;Equipping this would unequip $ARTIFACT|Y$;Équiper ceci déséquiperait $ARTIFACT|Y$;Dies auszurüsten, würde $ARTIFACT|Y$ ablegen;;Equipar esto desequipa $ARTIFACT|Y$;;;;;;;;;x
DYNASTY_OPINION_MODIFIER;Dynasty Opinion;Opinion de la dynastie;Meinung (Dynastie);;Opinión dinastía;;;;;;;;;x
CHILD_OPINION_MODIFIER;Own Children Opinion;Opinion de ses propres enfants;Meinung (Eigene Kinder);;Opinión hijos propios;;;;;;;;;x
BATTLE_WARSCORE_LIMIT_ATTACKERS;This Casus Belli allows $VALUE$ warscore from battles for attackers;Ce casus belli permet $VALUE$ score de guerre des batailles pour les attaquants;Dieser Kriegsgrund gibt $VALUE$ Kriegsstand für Schlachten des Angreifers;;Este casus belli permite puntación $VALUE$ de batallas para los atacantes;;;;;;;;;x
BATTLE_WARSCORE_LIMIT_DEFENDERS;This Casus Belli allows $VALUE$ warscore from battles for defenders;Ce casus belli permet $VALUE$ score de guerre des batailles pour les défenseurs;Dieser Kriegsgrund gibt $VALUE$ Kriegsstand für Schlachten des Verteidigers;;Este casus belli permite puntación $VALUE$ de batallas para los defensores;;;;;;;;;x
JOB_PROSELYTIZE_DIFFERENT_RELIGION;Proselytize: §GProvince can be converted. Current religion: §!§Y[Root.Religion.GetName]§!;Faire du prosélytisme: §GLa province peut être convertie. Religion actuelle: §!§Y[Root.Religion.GetName]§!;Bekehren: §GProvinzen können konvertiert werden. Momentane Religion: §!§Y[Root.Religion.GetName]§!;;Proselitismo: §Gse puede convertir la provincia. Religión actual: §!§Y[Root.Religion.GetName]§!;;;;;;;;;x
JOB_PROSELYTIZE_CONVERT_INDEPENDENT;Proselytize: §GIndependent ruler can be converted. Current religion: §!§Y[Root.Holder.Religion.GetName]§!;Faire du prosélytisme: §GLe dirigeant indépendant peut être converti. Religion actuelle: §!§Y[Root.Holder.Religion.GetName]§!;Bekehren: §GUnabhängiger Herrscher kann konvertiert werden. Momentane Religion: §!§Y[Root.Holder.Religion.GetName]§!;;Proselitismo: §Gse puede convertir al gobernante independiente. Religión actual: §!§Y[Root.Holder.Religion.GetName]§!;;;;;;;;;x
AIREASON_PLAYER_CONTROLS_MARRIAGE;Dynastic deference to player;Déférence dynastique envers le joueur;Dynastischer Unterschied zu Spieler;;Deferencia dinástica hacia el jugador;;;;;;;;;x
AIREASON_ANOTHER_PLAYER_CONTROLS_MARRIAGE;Marriages controlled by another player;Les mariages contrôlés par un autre joueur;Ehen werden von einem anderen Spieler kontrolliert;;Matrimonios controlados por otro jugador;;;;;;;;;x
DISABLE_MARRIAGE_AI;§YRestrict Marriage§!;§YRestreindre le mariage§!;§YEhe beschränken§!;;§YRestringir matrimonio§!;;;;;;;;;x
DISABLE_MARRIAGE_AI_DESC;§YYou do NOT currently decide who this character can marry!§!\nEnabling §YRestrict Marriages§! means that you will have full control over who this character marries even if they are landed. The character will not accept any incoming marriage offers, with the exception of those you send. Use this to ensure that your dynastic children and grandchildren get into marriages you approve of. Do note that marriages imposed by events and decisions are still allowed to happen.;§YVous ne décidez pas actuellement de qui ce personnage peut épouser !§!\n§YRestreindre le mariage§! consiste à décider qui ce personnage épousera, même s'il a des terres. Il n'acceptera pas d'autres offres que les vôtres. Vous pourriez ainsi vous assurer que les enfants et petits-enfants de votre dynastie soient issus de mariages que vous approuvez. Les mariages imposés par les événements et les décisions seront toujours permis cependant.;§YIhr entscheidet derzeit NICHT, wen dieser Charakter heiraten kann!§!\nDas Aktivieren von §YEhe beschränken§! bedeutet, dass Ihr die volle Kontrolle darüber habt, wen dieser Charakter heiratet, auch wenn er Land besitzt. Der Charakter wird keine eingehenden Heiratsangebote akzeptieren, es sei denn, sie kommen von Euch. Benutzt diese Funktion, um sicherzustellen, dass Eure dynastischen Kinder und Enkelkinder nur in Ehen eintreten, die Ihr genehmigt. Beachtet, dass Ehen, die durch Ereignisse und Entscheidungen auferlegt werden, weiterhin erlaubt sind.;;§YAhora NO decides con quién se puede casar este personaje!§!\nActivar §YRestringir matrimonio§! significa que tendrás control completo sobre con quién se casa este personaje aunque tenga un título. El personaje no aceptará más ofertas de matrimonios que las que le mandes. Utiliza esto para asegurarte de que tus hijos y nietos dinásticos contraen los matrimonios que tú apruebes. Ten en cuenta que seguirán ocurriendo aquellos matrimonios impuestos por eventos y decisiones.;;;;;;;;;x
ENABLE_MARRIAGE_AI;Unrestrict Marriage;§YNe pas restreindre le mariage§!;§YEhe nicht beschränken§!;;Liberar matrimonio;;;;;;;;;x
ENABLE_MARRIAGE_AI_DESC;§YYou currently decide who this character can marry!§!\nUnrestricting Marriages means that this character will be able to once again decide for themselves who to marry.;§YVous décidez actuellement qui ce personnage peut épouser !§!\nNe pas restreindre les mariages implique que ce personnage pourra de nouveau décider qui épouser.;§YIhr entscheidet derzeit, wen dieser Charakter heiraten kann!§!\nEine Ehe NICHT zu beschränken bedeutet, dass dieser Charakter wieder in der Lage ist, selbst zu entscheiden, wen er heiratet.;;§Y¡Tú decides con quién se casa este personaje!§!\nLiberar matrimonio significa que este personaje volverá a ser libre para decidir libremente con quién casarse.;;;;;;;;;x
MARRIAGE_AI_RULER_TOO_LONG;§RRestrict Marriage can NOT be enabled as they have been a ruler for more than $YEARS$ years§!;§RRestreindre le mariage n'est pas possible puisqu'il a été un dirigeant pendant plus de $YEARS$ ans§!;§REhe beschränken kann NICHT aktiviert werden, da sie bereits für mehr als $YEARS$ Jahre herrschen§!;;§RNO se puede restringir matrimonio porque lleva más de $YEARS$ años como gobernante§!;;;;;;;;;x
MARRIAGE_AI_NOT_VASSAL;§RRestrict Marriage can NOT be enabled as they do not owe allegiance to you§!;§RRestreindre le mariage n'est pas possible puisqu'il ne vous a pas juré allégeance§!;§REhe beschränken kann NICHT aktiviert werden, da sie Euch nicht die Treue geschworen haben§!;;§RNO se puede restringir matrimonio porque no te debe lealtad§!;;;;;;;;;x
chinese_grace_offer_concubine_third_party;§YConcubine Requirements§!:;§YPrérequis pour une concubine§!;§YAnforderungen für Konkubinen§!;;§YRequisitos de concubinato§!:;;;;;;;;;x
LEFT_TO_PAN_TO_CHARACTER;§GLeft-click to Pan to Location§!;§GClic gauche pour faire un panoramique de l'endroit§!;§GLinksklick, um zum Standort zu wechseln§!;;§GClic izquierdo para ver posición§!;;;;;;;;;x
GOV_CANNOT_GRANT_KINGDOM_EMPIRES_OTHER_GOV;Can't grant kingdoms and empires to characters with a different government;Ne peut pas accorder de royaumes ou d'empires à des personnages d'un gouvernement différent;Kann Charakteren mit anderem Regierungstyp keine Königreiche oder Reiche gewähren;;No se pueden dar reinos e imperios a personajes con un gobierno distinto;;;;;;;;;x
GOV_CANNOT_GRANT_KINGDOM_EMPIRES_OTHER_GOV_GROUP;Can't grant kingdoms and empires to characters with a government from a different group;Ne peut pas accorder de royaumes ou d'empires à des personnages d'un gouvernement d'un autre groupe;Kann Charakteren mit einem Regierungstyp einer anderen Gruppe keine Königreiche oder Reiche gewähren;;No se pueden dar reinos e imperios a personajes con un gobierno de un grupo distinto;;;;;;;;;x
GOV_CANNOT_RECEIVE_KINGDOM_EMPIRES_OTHER_GOV;Can't receive kingdoms and empires from characters with a different government;Ne peut pas recevoir de royaumes ou d'empires de personnages d'un gouvernement différent;Kann von Charakteren mit einem anderen Regierungstyp keine Königreiche oder Reiche erhalten;;No se pueden recibir reinos ni imperios de personajes con un gobierno distinto;;;;;;;;;x
GOV_CANNOT_RECEIVE_KINGDOM_EMPIRES_OTHER_GOV_GROUP;Can't receive kingdoms and empires from characters with a government from a different group;Ne peut pas recevoir de royaumes ou d'empires de personnages d'un gouvernement d'un autre groupe;Kann von Charakteren mit einem Regierungstyp einer anderen Gruppe keine Königreiche oder Reiche erhalten;;No se pueden recibir reinos ni imperios de personajes con un gobierno de un grupo distinto;;;;;;;;;x
