c_puerto_princesa_adj;Puerto Princesan;;Puerto Princeser;;;;;;;;;;;x
c_roxas;Roxas;Roxas;Roxas;;Roxas;;;;;;;;;x
c_roxas_adj;Roxasian;;roxaser;;;;;;;;;;;x
c_san_fernando;San Fernando;San Fernando;San Fernando;;San Fernando;;;;;;;;;x
c_san_fernando_adj;San Fernandian;;San Fernander;;;;;;;;;;;x
c_looc;Looc;;;;;;;;;x
c_looc_adj;Loocan;;;;;;;;;;;x
c_san_jose;San Jose;San Jose;San Jose;;San Jose;;;;;;;;;x
c_san_jose_adj;San Josean;;San Joser;;;;;;;;;;;x
c_san_vicente;San Vicente;San Vicente;San Vicente;;San Vicente;;;;;;;;;x
c_san_vicente_adj;San Vicentean;;San Vicenter;;;;;;;;;;;x
c_santiago_2;Santiago;Santiago;Santiago;;Santiago;;;;;;;;;x
c_santiago_2_adj;Santiagian;;santiager;;;;;;;;;;;x
c_tuguegarao;Tuguegarao;Tuguegarao;Tuguegarao;;Tuguegarao;;;;;;;;;x
c_tuguegarao_adj;Tuguegarian;;tuguegarer;;;;;;;;;;;x
c_victoria;Victoria;Victoria;Victoria;;Victoria;;;;;;;;;x
c_victoria_adj;Victorian;;victorer;;;;;;;;;;;x
b_aborlan;Aborlan;Aborlan;Aborlan;;Aborlan;;;;;;;;;x
b_aborlan_adj;Aborlanian;;aborlaner;;;;;;;;;;;x
b_abra_de_ilog;Abra de Ilog;Abra de Ilog;Abra de Ilog;;Abra de Ilog;;;;;;;;;x
b_abra_de_ilog_adj;Abra de Ilogian;;Abra de Iloger;;;;;;;;;;;x
b_agbalala;Agbalala;Agbalala;Agbalala;;Agbalala;;;;;;;;;x
b_agbalala_adj;Agbalalan;;agbalaler;;;;;;;;;;;x
b_agbaluto;Agbaluto;Agbaluto;Agbaluto;;Agbaluto;;;;;;;;;x
b_agbaluto_adj;Agbalutian;;agbaluter;;;;;;;;;;;x
b_aglipay;Aglipay;Aglipay;Aglipay;;Aglipay;;;;;;;;;x
b_aglipay_adj;Aglipaian;;aglipaer;;;;;;;;;;;x
b_aguinaldo;Aguinaldo;Aguinaldo;Aguinaldo;;Aguinaldo;;;;;;;;;x
b_aguinaldo_adj;Aguinaldian;;aguinalder;;;;;;;;;;;x
b_tanza;Tanza;Tanza;Tanza;;Tanza;;;;;;;;;x
b_tanza_adj;Tanzan;;aguinalder;;;;;;;;;;;x
b_agutayan;Agutayan;Agutayan;Agutayan;;Agutayan;;;;;;;;;x
b_agutayan_adj;Agutayanian;;agutayaner;;;;;;;;;;;x
b_alaminos;Alaminos;Alaminos;Alaminos;;Alaminos;;;;;;;;;x
b_alaminos_adj;Alaminosian;;alaminoser;;;;;;;;;;;x
b_allacapan;Allacapan;Allacapan;Allacapan;;Allacapan;;;;;;;;;x
b_allacapan_adj;Allacapanian;;allacapaner;;;;;;;;;;;x
b_allen;Allen;Allen;Allen;;Allen;;;;;;;;;x
b_allen_adj;Allenian;;allener;;;;;;;;;;;x
b_amulung;Amulung;Amulung;Amulung;;Amulung;;;;;;;;;x
b_amulung_adj;Amulungian;;amulunger;;;;;;;;;;;x
b_andres;Andres;Andres;Andres;;Andres;;;;;;;;;x
b_andres_adj;Andresian;;andreser;;;;;;;;;;;x
b_anini;Anini;Anini;Anini;;Anini;;;;;;;;;x
b_anini_adj;Aninian;;aniner;;;;;;;;;;;x
b_aparri;Aparri;Aparri;Aparri;;Aparri;;;;;;;;;x
b_aparri_adj;Aparrian;;aparrer;;;;;;;;;;;x
b_atok;Atok;Atok;Atok;;Atok;;;;;;;;;x
b_atok_adj;Atokian;;atoker;;;;;;;;;;;x
b_bacnotan;Bacnotan;Bacnotan;Bacnotan;;Bacnotan;;;;;;;;;x
b_bacnotan_adj;Bacnotanian;;bacnotaner;;;;;;;;;;;x
b_bagac;Bagac;Bagac;Bagac;;Bagac;;;;;;;;;x
b_bagac_adj;Bagacian;;bagacer;;;;;;;;;;;x
b_baggao;Baggao;Baggao;Baggao;;Baggao;;;;;;;;;x
b_baggao_adj;Baggian;;bagger;;;;;;;;;;;x
b_bagong_bayan;Bagong Bayan;Bagong Bayan;Bagong Bayan;;Bagong Bayan;;;;;;;;;x
b_bagong_bayan_adj;Bagong Bayanian;;Bagong Bayaner;;;;;;;;;;;x
b_baguio;Baguio;Baguio;Baguio;;Baguio;;;;;;;;;x
b_baguio_adj;Bagian;;bager;;;;;;;;;;;x
b_balabac;Balabac;Balabac;Balabac;;Balabac;;;;;;;;;x
b_balabac_adj;Balabacian;;balabacer;;;;;;;;;;;x
b_balaoan;Balaoan;Balaoan;Balaoan;;Balaoan;;;;;;;;;x
b_balaoan_adj;Balaoanian;;balaoaner;;;;;;;;;;;x
b_baleno;Baleno;Baleno;Baleno;;Baleno;;;;;;;;;x
b_baleno_adj;Balenian;;balener;;;;;;;;;;;x
b_bangar;Bangar;Bangar;Bangar;;Bangar;;;;;;;;;x
b_bangar_adj;Bangarian;;bangarer;;;;;;;;;;;x
b_bangui;Bangui;Bangui;Bangui;;Bangui;;;;;;;;;x
b_bangui_adj;Bangian;;banger;;;;;;;;;;;x
b_bani;Bani;Bani;Bani;;Bani;;;;;;;;;x
b_bani_adj;Banian;;baner;;;;;;;;;;;x
b_barangay_san_jose;Barangay San Jose;Barangay San Jose;Barangay San Jose;;Barangay San Jose;;;;;;;;;x
b_barangay_san_jose_adj;Barangay San Josean;;Barangay San Joser;;;;;;;;;;;x
b_barbaza;Barbaza;Barbaza;Barbaza;;Barbaza;;;;;;;;;x
b_barbaza_adj;Barbazan;;barbazer;;;;;;;;;;;x
b_barotac_viejo;Barotac Viejo;Barotac Viejo;Barotac Viejo;;Barotac Viejo;;;;;;;;;x
b_barotac_viejo_adj;Barotac Viejian;;Barotac Viejer;;;;;;;;;;;x
b_batangas;Batangas;Batangas;Batangas;;Batangas;;;;;;;;;x
b_batangas_adj;Batangasian;;batangaser;;;;;;;;;;;x
b_bataraza;Bataraza;Bataraza;Bataraza;;Bataraza;;;;;;;;;x
b_bataraza_adj;Batarazan;;batarazer;;;;;;;;;;;x
b_bato;Bato;Bato;Bato;;Bato;;;;;;;;;x
b_bato_adj;Batian;;bater;;;;;;;;;;;x
b_bauan;Bauan;Bauan;Bauan;;Bauan;;;;;;;;;x
b_bauan_adj;Bauanian;;bauaner;;;;;;;;;;;x
b_belison;Belison;Belison;Belison;;Belison;;;;;;;;;x
b_belison_adj;Belisonian;;belisoner;;;;;;;;;;;x
b_boac;Boac;Boac;Boac;;Boac;;;;;;;;;x
b_boac_adj;Boacian;;boacer;;;;;;;;;;;x
b_bolinao;Bolinao;Bolinao;Bolinao;;Bolinao;;;;;;;;;x
b_bolinao_adj;Bolinian;;boliner;;;;;;;;;;;x
b_bongabong;Bongabong;Bongabong;Bongabong;;Bongabong;;;;;;;;;x
b_bongabong_adj;Bongabongian;;bongabonger;;;;;;;;;;;x
b_bongabong_2;Bongabong;Bongabong;Bongabong;;Bongabong;;;;;;;;;x
b_bongabong_2_adj;Bongabongian;;bongabonger;;;;;;;;;;;x
b_buenavista;Buenavista;Buenavista;Buenavista;;Buenavista;;;;;;;;;x
b_buenavista_adj;Buenavistan;;buenavister;;;;;;;;;;;x
b_bulalacao;Bulalacao;Bulalacao;Bulalacao;;Bulalacao;;;;;;;;;x
b_bulalacao_adj;Bulalacian;;bulalacer;;;;;;;;;;;x
b_bulan;Bulan;Bulan;Bulan;;Bulan;;;;;;;;;x
b_bulan_adj;Bulanian;;bulaner;;;;;;;;;;;x
b_buliluyan;Buliluyan;Buliluyan;Buliluyan;;Buliluyan;;;;;;;;;x
b_buliluyan_adj;Buliluyanian;;buliluyaner;;;;;;;;;;;x
b_buluang;Buluang;Buluang;Buluang;;Buluang;;;;;;;;;x
b_buluang_adj;Buluangian;;buluanger;;;;;;;;;;;x
b_burdeos;Burdeos;Burdeos;Burdeos;;Burdeos;;;;;;;;;x
b_burdeos_adj;Burdeosian;;burdeoser;;;;;;;;;;;x
b_calabarzon;Calabarzon;Calabarzon;Calabarzon;;Calabarzon;;;;;;;;;x
b_calabarzon_adj;Calabarzonian;;Calabarzon;;;;;;;;;;;x
b_burgos;Burgos;Burgos;Burgos;;Burgos;;;;;;;;;x
b_burgos_adj;Burgosian;;burgoser;;;;;;;;;;;x
b_burgos_2;Burgos;Burgos;Burgos;;Burgos;;;;;;;;;x
b_burgos_2_adj;Burgosian;;burgoser;;;;;;;;;;;x
b_buruanga;Buruanga;Buruanga;Buruanga;;Buruanga;;;;;;;;;x
b_buruanga_adj;Buruangan;;buruanger;;;;;;;;;;;x
b_cabanatuan;Cabanatuan;Cabanatuan;Cabanatuan;;Cabanatuan;;;;;;;;;x
b_cabanatuan_adj;Cabanatuanian;;cabanatuaner;;;;;;;;;;;x
b_cagmanipis_norte;Cagmanipis Norte;Cagmanipis Norte;Cagmanipis Norte;;Cagmanipis Norte;;;;;;;;;x
b_cagmanipis_norte_adj;Cagmanipis Nortean;;Cagmanipis Norter;;;;;;;;;;;x
b_cajidiocan;Cajidiocan;Cajidiocan;Cajidiocan;;Cajidiocan;;;;;;;;;x
b_cajidiocan_adj;Cajidiocanian;;cajidiocaner;;;;;;;;;;;x
b_calabogo;Calabogo;Calabogo;Calabogo;;Calabogo;;;;;;;;;x
b_calabogo_adj;Calabogian;;calaboger;;;;;;;;;;;x
b_calapan;Calapan;Calapan;Calapan;;Calapan;;;;;;;;;x
b_calapan_adj;Calapanian;;calapaner;;;;;;;;;;;x
b_calauag;Calauag;Calauag;Calauag;;Calauag;;;;;;;;;x
b_calauag_adj;Calauagian;;calauager;;;;;;;;;;;x
b_calauit;Calauit;Calauit;Calauit;;Calauit;;;;;;;;;x
b_calauit_adj;Calauitian;;calauiter;;;;;;;;;;;x
b_calawagan;Calawagan;Calawagan;Calawagan;;Calawagan;;;;;;;;;x
b_calawagan_adj;Calawaganian;;calawaganer;;;;;;;;;;;x
b_calintaan;Calintaan;Calintaan;Calintaan;;Calintaan;;;;;;;;;x
b_calintaan_adj;Calintaanian;;calintaaner;;;;;;;;;;;x
b_caloocan;Caloocan;Caloocan;Caloocan;;Caloocan;;;;;;;;;x
b_caloocan_adj;Caloocanian;;caloocaner;;;;;;;;;;;x
b_camalaniugan;Camalaniugan;Camalaniugan;Camalaniugan;;Camalaniugan;;;;;;;;;x
b_camalaniugan_adj;Camalaniuganian;;camalaniuganer;;;;;;;;;;;x
b_capalonga;Capalonga;Capalonga;Capalonga;;Capalonga;;;;;;;;;x
b_capalonga_adj;Capalongan;;capalonger;;;;;;;;;;;x
b_caramoran;Caramoran;Caramoran;Caramoran;;Caramoran;;;;;;;;;x
b_caramoran_adj;Caramoranian;;caramoraner;;;;;;;;;;;x
b_caruray;Caruray;Caruray;Caruray;;Caruray;;;;;;;;;x
b_caruray_adj;Caruraian;;caruraer;;;;;;;;;;;x
b_casiguran;Casiguran;Casiguran;Casiguran;;Casiguran;;;;;;;;;x
b_casiguran_adj;Casiguranian;;casiguraner;;;;;;;;;;;x
b_castilla;Castilla;Castilla;Castilla;;Castilla;;;;;;;;;x
b_castilla_adj;Castillan;;castiller;;;;;;;;;;;x
b_catagupan;Catagupan;Catagupan;Catagupan;;Catagupan;;;;;;;;;x
b_catagupan_adj;Catagupanian;;catagupaner;;;;;;;;;;;x
b_catanauan;Catanauan;Catanauan;Catanauan;;Catanauan;;;;;;;;;x
b_catanauan_adj;Catanauanian;;catanauaner;;;;;;;;;;;x
b_catanduanes;Catanduanes;Catanduanes;Catanduanes;;Catanduanes;;;;;;;;;x
b_catanduanes_adj;Catanduanesian;;catanduaneser;;;;;;;;;;;x
b_catarman;Catarman;Catarman;Catarman;;Catarman;;;;;;;;;x
b_catarman_adj;Catarmanian;;catarmaner;;;;;;;;;;;x
b_cawayan;Cawayan;Cawayan;Cawayan;;Cawayan;;;;;;;;;x
b_cawayan_adj;Cawayanian;;cawayaner;;;;;;;;;;;x
b_central;Central;Central;Central;;Central;;;;;;;;;x
b_central_adj;Centralian;;centraler;;;;;;;;;;;x
b_coron;Coron;Coron;Coron;;Coron;;;;;;;;;x
b_coron_adj;Coronian;;coroner;;;;;;;;;;;x
b_daet;Daet;Daet;Daet;;Daet;;;;;;;;;x
b_daet_adj;Daetian;;daeter;;;;;;;;;;;x
b_daraga;Daraga;Daraga;Daraga;;Daraga;;;;;;;;;x
b_daraga_adj;Daragan;;darager;;;;;;;;;;;x
b_dasol;Dasol;Dasol;Dasol;;Dasol;;;;;;;;;x
b_dasol_adj;Dasolian;;dasoler;;;;;;;;;;;x
b_dilasag;Dilasag;Dilasag;Dilasag;;Dilasag;;;;;;;;;x
b_dilasag_adj;Dilasagian;;dilasager;;;;;;;;;;;x
b_dinalungan;Dinalungan;Dinalungan;Dinalungan;;Dinalungan;;;;;;;;;x
b_dinalungan_adj;Dinalunganian;;dinalunganer;;;;;;;;;;;x
b_duhul_batu;Duhul Batu;Duhul Batu;Duhul Batu;;Duhul Batu;;;;;;;;;x
b_duhul_batu_adj;Duhul Batian;;Duhul Bater;;;;;;;;;;;x
b_dumalneg;Dumalneg;Dumalneg;Dumalneg;;Dumalneg;;;;;;;;;x
b_dumalneg_adj;Dumalnegian;;dumalneger;;;;;;;;;;;x
b_dumarao;Dumarao;Dumarao;Dumarao;;Dumarao;;;;;;;;;x
b_dumarao_adj;Dumarian;;dumarer;;;;;;;;;;;x
b_el_nido;El Nido;El Nido;El Nido;;El Nido;;;;;;;;;x
b_el_nido_adj;El Nidian;;El Nider;;;;;;;;;;;x
b_estancia;Estancia;Estancia;Estancia;;Estancia;;;;;;;;;x
b_estancia_adj;Estancian;;estancer;;;;;;;;;;;x
b_flora;Flora;Flora;Flora;;Flora;;;;;;;;;x
b_flora_adj;Floran;;florer;;;;;;;;;;;x
b_gango;Gango;Gango;Gango;;Gango;;;;;;;;;x
b_gango_adj;Gangian;;ganger;;;;;;;;;;;x
b_gapan?;Gapan?;Gapan?;Gapan?;;Gapan?;;;;;;;;;x
b_gapan?_adj;Gapan?ian;;gapan?er;;;;;;;;;;;x
b_gapus;Gapus;Gapus;Gapus;;Gapus;;;;;;;;;x
b_gapus_adj;Gapusian;;gapuser;;;;;;;;;;;x
b_gasan;Gasan;Gasan;Gasan;;Gasan;;;;;;;;;x
b_gasan_adj;Gasanian;;gasaner;;;;;;;;;;;x
b_general_luna;General Luna;General Luna;General Luna;;General Luna;;;;;;;;;x
b_general_luna_adj;General Lunan;;General Luner;;;;;;;;;;;x
b_general_nakar;General Nakar;General Nakar;General Nakar;;General Nakar;;;;;;;;;x
b_general_nakar_adj;General Nakarian;;General Nakarer;;;;;;;;;;;x
b_gigmoto;Gigmoto;Gigmoto;Gigmoto;;Gigmoto;;;;;;;;;x
b_gigmoto_adj;Gigmotian;;gigmoter;;;;;;;;;;;x
b_gloria;Gloria;Gloria;Gloria;;Gloria;;;;;;;;;x
b_gloria_adj;Glorian;;glorer;;;;;;;;;;;x
b_gonzaga;Gonzaga;Gonzaga;Gonzaga;;Gonzaga;;;;;;;;;x
b_gonzaga_adj;Gonzagan;;gonzager;;;;;;;;;;;x
b_gubat;Gubat;Gubat;Gubat;;Gubat;;;;;;;;;x
b_gubat_adj;Gubatian;;gubater;;;;;;;;;;;x
b_guinobatan;Guinobatan;Guinobatan;Guinobatan;;Guinobatan;;;;;;;;;x
b_guinobatan_adj;Guinobatanian;;guinobataner;;;;;;;;;;;x
b_guppah;Guppah;Guppah;Guppah;;Guppah;;;;;;;;;x
b_guppah_adj;Guppahian;;guppaher;;;;;;;;;;;x
b_hamtic;Hamtic;Hamtic;Hamtic;;Hamtic;;;;;;;;;x
b_hamtic_adj;Hamtician;;hamticer;;;;;;;;;;;x
b_hermosa;Hermosa;Hermosa;Hermosa;;Hermosa;;;;;;;;;x
b_hermosa_adj;Hermosan;;hermoser;;;;;;;;;;;x
b_honda;Honda;Honda;Honda;;Honda;;;;;;;;;x
b_honda_adj;Hondan;;honder;;;;;;;;;;;x
b_iba;Iba;Iba;Iba;;Iba;;;;;;;;;x
b_iba_adj;Iban;;iber;;;;;;;;;;;x
b_ibajay;Ibajay;Ibajay;Ibajay;;Ibajay;;;;;;;;;x
b_ibajay_adj;Ibajaian;;ibajaer;;;;;;;;;;;x
b_igang;igang;igang;igang;;igang;;;;;;;;;x
b_igang_adj;igangian;;iganger;;;;;;;;;;;x
b_iiman;Iiman;Iiman;Iiman;;Iiman;;;;;;;;;x
b_iiman_adj;Iimanian;;iimaner;;;;;;;;;;;x
b_iloilo;Iloilo;Iloilo;Iloilo;;Iloilo;;;;;;;;;x
b_iloilo_adj;Iloilian;;iloiler;;;;;;;;;;;x
b_infanta;Infanta;Infanta;Infanta;;Infanta;;;;;;;;;x
b_infanta_adj;Infantan;;infanter;;;;;;;;;;;x
b_isumbo;Isumbo;Isumbo;Isumbo;;Isumbo;;;;;;;;;x
b_isumbo_adj;Isumbian;;isumber;;;;;;;;;;;x
b_iwahig;Iwahig;Iwahig;Iwahig;;Iwahig;;;;;;;;;x
b_iwahig_adj;Iwahigian;;iwahiger;;;;;;;;;;;x
b_kalibo;Kalibo;Kalibo;Kalibo;;Kalibo;;;;;;;;;x
b_kalibo_adj;Kalibian;;kaliber;;;;;;;;;;;x
b_kalitang;Kalitang;Kalitang;Kalitang;;Kalitang;;;;;;;;;x
b_kalitang_adj;Kalitangian;;kalitanger;;;;;;;;;;;x
b_katakian;Katakian;Katakian;Katakian;;Katakian;;;;;;;;;x
b_katakian_adj;Katakianian;;katakianer;;;;;;;;;;;x
b_ketong;Ketong;Ketong;Ketong;;Ketong;;;;;;;;;x
b_ketong_adj;Ketongian;;ketonger;;;;;;;;;;;x
b_la_trinidad;La Trinidad;La Trinidad;La Trinidad;;La Trinidad;;;;;;;;;x
b_la_trinidad_adj;La Trinidadian;;La Trinidader;;;;;;;;;;;x
b_labo;Labo;Labo;Labo;;Labo;;;;;;;;;x
b_labo_adj;Labian;;laber;;;;;;;;;;;x
b_laoag;Laoag;Laoag;Laoag;;Laoag;;;;;;;;;x
b_laoag_adj;Laoagian;;laoager;;;;;;;;;;;x
b_las_pinas;Las Pinas;Las Pinas;Las Pinas;;Las Pinas;;;;;;;;;x
b_las_pinas_adj;Las Pinasian;;Las Pinaser;;;;;;;;;;;x
b_legazpi;Legazpi;Legazpi;Legazpi;;Legazpi;;;;;;;;;x
b_legazpi_adj;Legazpian;;legazper;;;;;;;;;;;x
b_lemery;Lemery;Lemery;Lemery;;Lemery;;;;;;;;;x
b_lemery_adj;Lemerian;;lemerer;;;;;;;;;;;x
b_libacao;Libacao;Libacao;Libacao;;Libacao;;;;;;;;;x
b_libacao_adj;Libacian;;libacer;;;;;;;;;;;x
b_ligao;Ligao;Ligao;Ligao;;Ligao;;;;;;;;;x
b_ligao_adj;Ligian;;liger;;;;;;;;;;;x
b_limay;Limay;Limay;Limay;;Limay;;;;;;;;;x
b_limay_adj;Limaian;;limaer;;;;;;;;;;;x
b_linao;Linao;Linao;Linao;;Linao;;;;;;;;;x
b_linao_adj;Linian;;liner;;;;;;;;;;;x
b_lobo;Lobo;Lobo;Lobo;;Lobo;;;;;;;;;x
b_lobo_adj;Lobian;;lober;;;;;;;;;;;x
b_luna;Luna;Luna;Luna;;Luna;;;;;;;;;x
b_luna_adj;Lunan;;luner;;;;;;;;;;;x
b_luzon;Luzon;Luzon;Luzon;;Luzon;;;;;;;;;x
b_luzon_adj;Luzonian;;luzoner;;;;;;;;;;;x
b_mabini;Mabini;Mabini;Mabini;;Mabini;;;;;;;;;x
b_mabini_adj;Mabinian;;mabiner;;;;;;;;;;;x
b_mabini_2;Mabini;Mabini;Mabini;;Mabini;;;;;;;;;x
b_mabini_2_adj;Mabinian;;mabiner;;;;;;;;;;;x
b_macalas;Macalas;Macalas;Macalas;;Macalas;;;;;;;;;x
b_macalas_adj;Macalasian;;macalaser;;;;;;;;;;;x
b_macalelon;Macalelon;Macalelon;Macalelon;;Macalelon;;;;;;;;;x
b_macalelon_adj;Macalelonian;;macaleloner;;;;;;;;;;;x
b_maddela;Maddela;Maddela;Maddela;;Maddela;;;;;;;;;x
b_maddela_adj;Maddelan;;maddeler;;;;;;;;;;;x
b_magallanes;Magallanes;Magallanes;Magallanes;;Magallanes;;;;;;;;;x
b_magallanes_adj;Magallanesian;;magallaneser;;;;;;;;;;;x
b_magara;Magara;Magara;Magara;;Magara;;;;;;;;;x
b_magara_adj;Magaran;;magarer;;;;;;;;;;;x
b_magdiwang;Magdiwang;Magdiwang;Magdiwang;;Magdiwang;;;;;;;;;x
b_magdiwang_adj;Magdiwangian;;magdiwanger;;;;;;;;;;;x
b_magsaysay;Magsaysay;Magsaysay;Magsaysay;;Magsaysay;;;;;;;;;x
b_magsaysay_adj;Magsaysaian;;magsaysaer;;;;;;;;;;;x
b_malcampo;Malcampo;Malcampo;Malcampo;;Malcampo;;;;;;;;;x
b_malcampo_adj;Malcampian;;malcamper;;;;;;;;;;;x
b_mamburao;Mamburao;Mamburao;Mamburao;;Mamburao;;;;;;;;;x
b_mamburao_adj;Mamburian;;mamburer;;;;;;;;;;;x
b_manila;Manila;Manila;Manila;;Manila;;;;;;;;;x
b_manila_adj;Manilan;;maniler;;;;;;;;;;;x
b_manlag;Manlag;Manlag;Manlag;;Manlag;;;;;;;;;x
b_manlag_adj;Manlagian;;manlager;;;;;;;;;;;x
b_mapun;Mapun;Mapun;Mapun;;Mapun;;;;;;;;;x
b_mapun_adj;Mapunian;;mapuner;;;;;;;;;;;x
b_marinduque;Marinduque;Marinduque;Marinduque;;Marinduque;;;;;;;;;x
b_marinduque_adj;Marinduquean;;marinduqer;;;;;;;;;;;x
b_mariveles;Mariveles;Mariveles;Mariveles;;Mariveles;;;;;;;;;x
b_mariveles_adj;Marivelesian;;mariveleser;;;;;;;;;;;x
b_masbate;Masbate;Masbate;Masbate;;Masbate;;;;;;;;;x
b_masbate_adj;Masbatean;;masbater;;;;;;;;;;;x
b_maslud?;Maslud?;Maslud?;Maslud?;;Maslud?;;;;;;;;;x
b_maslud?_adj;Maslud?ian;;maslud?er;;;;;;;;;;;x
b_matnog;Matnog;Matnog;Matnog;;Matnog;;;;;;;;;x
b_matnog_adj;Matnogian;;matnoger;;;;;;;;;;;x
b_melville;Melville;Melville;Melville;;Melville;;;;;;;;;x
b_melville_adj;Melvillean;;melviller;;;;;;;;;;;x
b_milagros;Milagros;Milagros;Milagros;;Milagros;;;;;;;;;x
b_milagros_adj;Milagrosian;;milagroser;;;;;;;;;;;x
b_mina;Mina;Mina;Mina;;Mina;;;;;;;;;x
b_mina_adj;Minan;;miner;;;;;;;;;;;x
b_mina_2;Mina;Mina;Mina;;Mina;;;;;;;;;x
b_mina_2_adj;Minan;;miner;;;;;;;;;;;x
b_mobo;Mobo;Mobo;Mobo;;Mobo;;;;;;;;;x
b_mobo_adj;Mobian;;mober;;;;;;;;;;;x
b_mogpog;Mogpog;Mogpog;Mogpog;;Mogpog;;;;;;;;;x
b_mogpog_adj;Mogpogian;;mogpoger;;;;;;;;;;;x
b_mondragon;Mondragon;Mondragon;Mondragon;;Mondragon;;;;;;;;;x
b_mondragon_adj;Mondragonian;;mondragoner;;;;;;;;;;;x
b_morong;Morong;Morong;Morong;;Morong;;;;;;;;;x
b_morong_adj;Morongian;;moronger;;;;;;;;;;;x
b_morong2;Morong;Morong;Morong;;Morong;;;;;;;;;x
b_morong2_adj;Morongian;;moronger;;;;;;;;;;;x
b_mulanay;Mulanay;Mulanay;Mulanay;;Mulanay;;;;;;;;;x
b_mulanay_adj;Mulanaian;;mulanaer;;;;;;;;;;;x
b_muntinlupa;Muntinlupa;Muntinlupa;Muntinlupa;;Muntinlupa;;;;;;;;;x
b_muntinlupa_adj;Muntinlupan;;muntinluper;;;;;;;;;;;x
b_nabua;Nabua;Nabua;Nabua;;Nabua;;;;;;;;;x
b_nabua_adj;Nabuan;;naber;;;;;;;;;;;x
b_narra;Narra;Narra;Narra;;Narra;;;;;;;;;x
b_narra_adj;Narran;;narrer;;;;;;;;;;;x
b_naujan;Naujan;Naujan;Naujan;;Naujan;;;;;;;;;x
b_naujan_adj;Naujanian;;naujaner;;;;;;;;;;;x
b_new_busuanga;New Busuanga;New Busuanga;New Busuanga;;New Busuanga;;;;;;;;;x
b_new_busuanga_adj;New Busuangan;;New Busuanger;;;;;;;;;;;x
b_new_cuyo;New Cuyo;New Cuyo;New Cuyo;;New Cuyo;;;;;;;;;x
b_new_cuyo_adj;New Cuian;;New Cuer;;;;;;;;;;;x
b_ocayan;Ocayan;Ocayan;Ocayan;;Ocayan;;;;;;;;;x
b_ocayan_adj;Ocayanian;;ocayaner;;;;;;;;;;;x
b_olongapo;Olongapo;Olongapo;Olongapo;;Olongapo;;;;;;;;;x
b_olongapo_adj;Olongapian;;olongaper;;;;;;;;;;;x
b_orion;Orion;Orion;Orion;;Orion;;;;;;;;;x
b_orion_adj;Orionian;;orioner;;;;;;;;;;;x
b_oton;Oton;Oton;Oton;;Oton;;;;;;;;;x
b_oton_adj;Otonian;;otoner;;;;;;;;;;;x
b_pagudpud;Pagudpud;Pagudpud;Pagudpud;;Pagudpud;;;;;;;;;x
b_pagudpud_adj;Pagudpudian;;pagudpuder;;;;;;;;;;;x
b_palanas;Palanas;Palanas;Palanas;;Palanas;;;;;;;;;x
b_palanas_adj;Palanasian;;palanaser;;;;;;;;;;;x
b_paluan;Paluan;Paluan;Paluan;;Paluan;;;;;;;;;x
b_paluan_adj;Paluanian;;paluaner;;;;;;;;;;;x
b_pamantolon;Pamantolon;Pamantolon;Pamantolon;;Pamantolon;;;;;;;;;x
b_pamantolon_adj;Pamantolonian;;pamantoloner;;;;;;;;;;;x
b_pamplona;Pamplona;Pamplona;Pamplona;;Pamplona;;;;;;;;;x
b_pamplona_adj;Pamplonan;;pamploner;;;;;;;;;;;x
b_pancol;Pancol;Pancol;Pancol;;Pancol;;;;;;;;;x
b_pancol_adj;Pancolian;;pancoler;;;;;;;;;;;x
b_pandan;Pandan;Pandan;Pandan;;Pandan;;;;;;;;;x
b_pandan_adj;Pandanian;;pandaner;;;;;;;;;;;x
b_panitian;Panitian;Panitian;Panitian;;Panitian;;;;;;;;;x
b_panitian_adj;Panitianian;;panitianer;;;;;;;;;;;x
b_pantao;Pantao;Pantao;Pantao;;Pantao;;;;;;;;;x
b_pantao_adj;Pantian;;panter;;;;;;;;;;;x
b_panukulan;Panukulan;Panukulan;Panukulan;;Panukulan;;;;;;;;;x
b_panukulan_adj;Panukulanian;;panukulaner;;;;;;;;;;;x
b_paracale;Paracale;Paracale;Paracale;;Paracale;;;;;;;;;x
b_paracale_adj;Paracalean;;paracaler;;;;;;;;;;;x
b_paracale_2;Paracale;Paracale;Paracale;;Paracale;;;;;;;;;x
b_paracale_2_adj;Paracalean;;paracaler;;;;;;;;;;;x
b_paranaque;Paranaque;Paranaque;Paranaque;;Paranaque;;;;;;;;;x
b_paranaque_adj;Paranaquean;;paranaqer;;;;;;;;;;;x
b_paranas;Paranas;Paranas;Paranas;;Paranas;;;;;;;;;x
b_paranas_adj;Paranasian;;paranaser;;;;;;;;;;;x
b_pasuquin;Pasuquin;Pasuquin;Pasuquin;;Pasuquin;;;;;;;;;x
b_pasuquin_adj;Pasuquinian;;pasuquiner;;;;;;;;;;;x
b_pasuquin_2;Pasuquin;Pasuquin;Pasuquin;;Pasuquin;;;;;;;;;x
b_pasuquin_2_adj;Pasuquinian;;pasuquiner;;;;;;;;;;;x
b_pilar;Pilar;Pilar;Pilar;;Pilar;;;;;;;;;x
b_pilar_adj;Pilarian;;pilarer;;;;;;;;;;;x
b_pinamalayan;Pinamalayan;Pinamalayan;Pinamalayan;;Pinamalayan;;;;;;;;;x
