PROV3360;Sanliyuan;Sanliyuan;Sanliyuan;x
PROV3361;Gutian;Gutian;Gutian;x
PROV3362;Luolianxiang;Luolianxiang;Luolianxiang;x
PROV3363;Fuzhou;Fuzhou;Fuzhou;x
PROV3364;Ningde;Ningde;Ningde;x
PROV3365;Zhenghe;Zhenghe;Zhenghe;x
PROV3366;Pucheng;Pucheng;Pucheng;x
PROV3367;Xiapu;Xiapu;Xiapu;x
PROV3368;Zherong;Zherong;Zherong;x
PROV3369;Taishun;Taishun;Taishun;x
PROV3370;Jingning She;Jingning She;Jingning She;x
PROV3371;Songyang;Songyang;Songyang;x
PROV3372;Changtaizhen;Changtaizhen;Changtaizhen;x
PROV3373;Kaihua;Kaihua;Kaihua;x
PROV3374;Quzhou;Quzhou;Quzhou;x
PROV3375;Jinhua;Jinhua;Jinhua;x
PROV3376;Yongkang;Yongkang;Yongkang;x
PROV3377;Lishui;Lishui;Lishui;x
PROV3378;Wenzhou;Wenzhou;Wenzhou;x
PROV3379;Yueqing;Yueqing;Yueqing;x
PROV3380;Taoyuancun;Taoyuancun;Taoyuancun;x
PROV3381;Yiwu;Yiwu;Yiwu;x
PROV3382;Jiande;Jiande;Jiande;x
PROV3383;Chenjiawu;Chenjiawu;Chenjiawu;x
PROV3384;Taizhou;Taizhou;Taizhou;x
PROV3385;Duqiaozhen;Duqiaozhen;Duqiaozhen;x
PROV3386;Tiantai;Tiantai;Tiantai;x
PROV3387;Sanmen;Sanmen;Sanmen;x
PROV3388;Zhukengcun;Zhukengcun;Zhukengcun;x
PROV3389;Tonglu;Tonglu;Tonglu;x
PROV3390;Zhuji;Zhuji;Zhuji;x
PROV3391;Shengzhou;Shengzhou;Shengzhou;x
PROV3392;Ninghai;Ninghai;Ninghai;x
PROV3393;Ningbo;Ningbo;Ningbo;x
PROV3394;Cixi;Cixi;Cixi;x
PROV3395;Shaoxing;Shaoxing;Shaoxing;x
PROV3396;Huzhou;Huzhou;Huzhou;x
PROV3397;Hangzhou;Hangzhou;Hangzhou;x
PROV3398;Jiaxing;Jiaxing;Jiaxing;x
PROV3399;Jiashan;Jiashan;Jiashan;x
PROV3400;Shengsi;Shengsi;Shengsi;x
PROV3401;Derongmaxiang;Derongmaxiang;Derongmaxiang;x
PROV3402;Manigangezhen;Manigangezhen;Manigangezhen;x
PROV3403;Sertar;Sertar;Sertar;x
PROV3404;Ngawa;Ngawa;Ngawa;x
PROV3405;Dawu;Dawu;Dawu;x
PROV3406;Xinlong;Xinlong;Xinlong;x
PROV3407;Baiyu;Baiyu;Baiyu;x
PROV3408;Zoige;Zoige;Zoige;x
PROV3409;Jiangyou;Jiangyou;Jiangyou;x
PROV3410;Mao;Mao;Mao;x
PROV3411;Wenchuan;Wenchuan;Wenchuan;x
PROV3412;Luding;Luding;Luding;x
PROV3413;Kangding;Kangding;Kangding;x
PROV3414;Litang;Litang;Litang;x
PROV3415;Derong;Derong;Derong;x
PROV3416;Shawanxiang;Shawanxiang;Shawanxiang;x
PROV3417;Jiulong;Jiulong;Jiulong;x
PROV3418;Panzhihua;Panzhihua;Panzhihua;x
PROV3419;Liangshan;Liangshan;Liangshan;x
PROV3420;Meigu;Meigu;Meigu;x
PROV3421;Leshan;Leshan;Leshan;x
PROV3422;Meishan;Meishan;Meishan;x
PROV3423;Chengdu;Chengdu;Chengdu;x
PROV3424;Yanting;Yanting;Yanting;x
PROV3425;Suining;Suining;Suining;x
PROV3426;Guangan;Guangan;Guangan;x
PROV3427;Nanchong;Nanchong;Nanchong;x
PROV3428;Guangyuan;Guangyuan;Guangyuan;x
PROV3429;Bazhong;Bazhong;Bazhong;x
PROV3430;Dazhou;Dazhou;Dazhou;x
PROV3431;Yibin;Yibin;Yibin;x
PROV3432;Xingwen;Xingwen;Xingwen;x
PROV3433;Luzhou;Luzhou;Luzhou;x
PROV3434;Matouzhen;Matouzhen;Matouzhen;x
PROV3435;Zhushanzhen;Zhushanzhen;Zhushanzhen;x
PROV3436;Tongliang;Tongliang;Tongliang;x
PROV3437;Yubei;Yubei;Yubei;x
PROV3438;Yongchuan;Yongchuan;Yongchuan;x
PROV3439;Jumeizhen;Jumeizhen;Jumeizhen;x
PROV3440;Jiangjin;Jiangjin;Jiangjin;x
PROV3441;Banan;Banan;Banan;x
PROV3442;Youfang;Youfang;Youfang;x
PROV3443;Wulong;Wulong;Wulong;x
PROV3444;Pengshui;Pengshui;Pengshui;x
PROV3445;Youyang;Youyang;Youyang;x
PROV3446;Dianjiang;Dianjiang;Dianjiang;x
PROV3447;Shizhu;Shizhu;Shizhu;x
PROV3448;Cizhuxiang;Cizhuxiang;Cizhuxiang;x
PROV3449;Gaosuntang;Gaosuntang;Gaosuntang;x
PROV3450;Kaizhou;Kaizhou;Kaizhou;x
PROV3451;Chengkou;Chengkou;Chengkou;x
PROV3452;Wuxi;Wuxi;Wuxi;x
PROV3453;Wushan;Wushan;Wushan;x
PROV3454;Lichuan;Lichuan;Lichuan;x
PROV3455;Xianfeng;Xianfeng;Xianfeng;x
PROV3456;Wufeng;Wufeng;Wufeng;x
PROV3457;Badong;Badong;Badong;x
PROV3458;Yichang;Yichang;Yichang;x
PROV3459;Xingshan;Xingshan;Xingshan;x
PROV3460;Zhuxi;Zhuxi;Zhuxi;x
PROV3461;Shiyan;Shiyan;Shiyan;x
PROV3462;Gucheng;Gucheng;Gucheng;x
PROV3463;Fang;Fang;Fang;x
PROV3464;Nanzhang;Nanzhang;Nanzhang;x
PROV3465;Zhijiang;Zhijiang;Zhijiang;x
PROV3466;Songzi;Songzi;Songzi;x
PROV3467;Jianli;Jianli;Jianli;x
PROV3468;Jingzhou;Jingzhou;Jingzhou;x
PROV3469;Jianli;Jianli;Jianli;x
PROV3470;Jingmen;Jingmen;Jingmen;x
PROV3471;Shayang;Shayang;Shayang;x
PROV3472;Tongcheng;Tongcheng;Tongcheng;x
PROV3473;Xianning;Xianning;Xianning;x
PROV3474;Wujulong;Wujulong;Wujulong;x
PROV3475;Huanggang;Huanggang;Huanggang;x
PROV3476;Huangmei;Huangmei;Huangmei;x
PROV3477;Xiangyang;Xiangyang;Xiangyang;x
PROV3478;Suizhou;Suizhou;Suizhou;x
PROV3479;Sanligangzhen;Sanligangzhen;Sanligangzhen;x
PROV3480;Dawu;Dawu;Dawu;x
PROV3481;Xiantao;Xiantao;Xiantao;x
PROV3482;Hannan;Hannan;Hannan;x
PROV3483;Wuhan;Wuhan;Wuhan;x
PROV3484;Xinzhou;Xinzhou;Xinzhou;x
PROV3485;Dongtouwan;Dongtouwan;Dongtouwan;x
PROV3486;Ningguo;Ningguo;Ningguo;x
PROV3487;Xuancheng;Xuancheng;Xuancheng;x
PROV3488;Jing;Jing;Jing;x
PROV3489;Jixi;Jixi;Jixi;x
PROV3490;Huangshan;Huangshan;Huangshan;x
PROV3491;Qimen;Qimen;Qimen;x
PROV3492;Dongzhi;Dongzhi;Dongzhi;x
PROV3493;Guichi;Guichi;Guichi;x
PROV3494;Anqing;Anqing;Anqing;x
PROV3495;Tongling;Tongling;Tongling;x
PROV3496;Yuexi;Yuexi;Yuexi;x
PROV3497;Luan;Luan;Luan;x
PROV3498;Lujiang;Lujiang;Lujiang;x
PROV3499;Nanling;Nanling;Nanling;x
PROV3500;Chaohu;Chaohu;Chaohu;x
PROV3501;Wuhu;Wuhu;Wuhu;x
PROV3502;Langya;Langya;Langya;x
PROV3503;Mingguang;Mingguang;Mingguang;x
PROV3504;Si;Si;Si;x
PROV3505;Bengbu;Bengbu;Bengbu;x
PROV3506;Hefei;Hefei;Hefei;x
PROV3507;Shou;Shou;Shou;x
PROV3508;Fuyang;Fuyang;Fuyang;x
PROV3509;Bozhou;Bozhou;Bozhou;x
PROV3510;Huaibei;Huaibei;Huaibei;x
PROV3511;Feng;Feng;Feng;x
PROV3512;Pei;Pei;Pei;x
PROV3513;Xuzhou;Xuzhou;Xuzhou;x
PROV3514;Suining;Suining;Suining;x
PROV3515;Qingnian;Qingnian;Qingnian;x
PROV3516;Suqian;Suqian;Suqian;x
PROV3517;Donghai;Donghai;Donghai;x
PROV3518;Shuyang;Shuyang;Shuyang;x
PROV3519;Guanyun;Guanyun;Guanyun;x
PROV3520;Lianyungang;Lianyungang;Lianyungang;x
PROV3521;Sihong;Sihong;Sihong;x
PROV3522;Siyang;Siyang;Siyang;x
PROV3523;Huaian;Huaian;Huaian;x
PROV3524;Xiangshui;Xiangshui;Xiangshui;x
PROV3525;Binhai;Binhai;Binhai;x
PROV3526;Jianhu;Jianhu;Jianhu;x
PROV3527;Xuyi;Xuyi;Xuyi;x
PROV3528;Yancheng;Yancheng;Yancheng;x
PROV3529;Dafeng;Dafeng;Dafeng;x
PROV3530;Rudong;Rudong;Rudong;x
PROV3531;Luhe;Luhe;Luhe;x
PROV3532;Yangzhou;Yangzhou;Yangzhou;x
PROV3533;Taizhou;Taizhou;Taizhou;x
PROV3534;Haian;Haian;Haian;x
PROV3535;Xiaoming;Xiaoming;Xiaoming;x
PROV3536;Qidong;Qidong;Qidong;x
PROV3537;Nanjing;Nanjing;Nanjing;x
PROV3538;Liyang;Liyang;Liyang;x
PROV3539;Jintan;Jintan;Jintan;x
PROV3540;Bieqiao;Bieqiao;Bieqiao;x
PROV3541;Wuxi;Wuxi;Wuxi;x
PROV3542;Changzhou;Changzhou;Changzhou;x
PROV3543;Suzhou;Suzhou;Suzhou;x
PROV3544;Qingpu;Qingpu;Qingpu;x
PROV3545;Jinshan;Jinshan;Jinshan;x
PROV3546;Zhangjiagang;Zhangjiagang;Zhangjiagang;x
PROV3547;Taicang;Taicang;Taicang;x
PROV3548;Shanghai;Shanghai;Shanghai;x
PROV3549;Heze;Heze;Heze;x
PROV3550;Dongping;Dongping;Dongping;x
PROV3551;Jining;Jining;Jining;x
PROV3552;Zaozhuang;Zaozhuang;Zaozhuang;x
PROV3553;Pingyi;Pingyi;Pingyi;x
PROV3554;Linyi;Linyi;Linyi;x
PROV3555;Rizhao;Rizhao;Rizhao;x
PROV3556;Yiyuan;Yiyuan;Yiyuan;x
PROV3557;Laiwu;Laiwu;Laiwu;x
PROV3558;Jinan;Jinan;Jinan;x
PROV3559;Zibo;Zibo;Zibo;x
PROV3560;Dongying;Dongying;Dongying;x
PROV3561;Weifang;Weifang;Weifang;x
PROV3562;Jiaozhou;Jiaozhou;Jiaozhou;x
PROV3563;Qingdao;Qingdao;Qingdao;x
PROV3564;Laizhou;Laizhou;Laizhou;x
PROV3565;Xiaoluanjia;Xiaoluanjia;Xiaoluanjia;x
PROV3566;Yantai;Yantai;Yantai;x
PROV3567;Dezhou;Dezhou;Dezhou;x
PROV3568;Wudi;Wudi;Wudi;x
PROV3569;Huanghua;Huanghua;Huanghua;x
PROV3570;Nangong;Nangong;Nangong;x
PROV3571;Daming;Daming;Daming;x
PROV3572;Handan;Handan;Handan;x
PROV3573;Xingtai;Xingtai;Xingtai;x
PROV3574;Julu;Julu;Julu;x
PROV3575;Longyao;Longyao;Longyao;x
PROV3576;Zanhuang;Zanhuang;Zanhuang;x
PROV3577;Shijiazhuang;Shijiazhuang;Shijiazhuang;x
PROV3578;Shenze;Shenze;Shenze;x
PROV3579;Hengshui;Hengshui;Hengshui;x
PROV3580;Baoding;Baoding;Baoding;x
PROV3581;Yangyuan;Yangyuan;Yangyuan;x
PROV3582;Tianjin;Tianjin;Tianjin;x
PROV3583;Beijing;Beijing;Beijing;x
PROV3584;Huailai;Huailai;Huailai;x
PROV3585;Majunzhuangcun;Majunzhuangcun;Majunzhuangcun;x
PROV3586;Zhangjiakou;Zhangjiakou;Zhangjiakou;x
PROV3587;Chongli;Chongli;Chongli;x
PROV3588;Zhangbei;Zhangbei;Zhangbei;x
PROV3589;Chicheng;Chicheng;Chicheng;x
PROV3590;Miaotai Zigou;Miaotai Zigou;Miaotai Zigou;x
PROV3591;Chengde;Chengde;Chengde;x
PROV3592;Zunhua;Zunhua;Zunhua;x
PROV3593;Tangshan;Tangshan;Tangshan;x
PROV3594;Qinhuangdao;Qinhuangdao;Qinhuangdao;x
PROV3595;Yuncheng;Yuncheng;Yuncheng;x
PROV3596;Changzhi;Changzhi;Changzhi;x
PROV3597;Linfen;Linfen;Linfen;x
PROV3598;Jiaokou;Jiaokou;Jiaokou;x
PROV3599;Yushe;Yushe;Yushe;x
PROV3600;Yangquan;Yangquan;Yangquan;x
PROV3601;Taiyuan;Taiyuan;Taiyuan;x
PROV3602;Luliang;Luliang;Luliang;x
PROV3603;Shuozhou;Shuozhou;Shuozhou;x
PROV3604;Datong;Datong;Datong;x
PROV3605;Zhangye;Zhangye;Zhangye;x
PROV3606;Damanzhen;Damanzhen;Damanzhen;x
PROV3607;Wuwei;Wuwei;Wuwei;x
PROV3608;Yongdeng;Yongdeng;Yongdeng;x
PROV3609;Baiyin;Baiyin;Baiyin;x
PROV3610;Lanzhou;Lanzhou;Lanzhou;x
PROV3611;Dingxi;Dingxi;Dingxi;x
PROV3612;Gannan;Gannan;Gannan;x
PROV3613;Maqu;Maqu;Maqu;x
PROV3614;Tewo;Tewo;Tewo;x
PROV3615;Wushan;Wushan;Wushan;x
PROV3616;Longnan;Longnan;Longnan;x
PROV3617;Cheng;Cheng;Cheng;x
PROV3618;Tianshui;Tianshui;Tianshui;x
PROV3619;Pingliang;Pingliang;Pingliang;x
PROV3620;Huan;Huan;Huan;x
PROV3621;Qingyang;Qingyang;Qingyang;x
PROV3622;Guyuan;Guyuan;Guyuan;x
PROV3623;Yinchuan;Yinchuan;Yinchuan;x
PROV3624;Hanzhong;Hanzhong;Hanzhong;x
PROV3625;Shiquan;Shiquan;Shiquan;x
PROV3626;Ankang;Ankang;Ankang;x
PROV3627;Zhashui;Zhashui;Zhashui;x
PROV3628;Foping;Foping;Foping;x
PROV3629;Taibai;Taibai;Taibai;x
PROV3630;Baoji;Baoji;Baoji;x
PROV3631;Xian;Xian;Xian;x
PROV3632;Xunyi;Xunyi;Xunyi;x
PROV3633;Heyang;Heyang;Heyang;x
PROV3634;Luochuan;Luochuan;Luochuan;x
PROV3635;Yanan;Yanan;Yanan;x
PROV3636;Zizhou;Zizhou;Zizhou;x
PROV3637;Wuqi;Wuqi;Wuqi;x
PROV3638;Yulin;Yulin;Yulin;x
PROV3639;Gaohaigou;Gaohaigou;Gaohaigou;x
PROV3640;Xichuan;Xichuan;Xichuan;x
PROV3641;Nanyang;Nanyang;Nanyang;x
PROV3642;Biyang;Biyang;Biyang;x
PROV3643;Sanmenxia;Sanmenxia;Sanmenxia;x
PROV3644;Luoyang;Luoyang;Luoyang;x
PROV3645;Pingdingshan;Pingdingshan;Pingdingshan;x
PROV3646;Zhumadian;Zhumadian;Zhumadian;x
PROV3647;Xinyang;Xinyang;Xinyang;x
PROV3648;Xincai;Xincai;Xincai;x
PROV3649;Gushi;Gushi;Gushi;x
PROV3650;Yongcheng;Yongcheng;Yongcheng;x
PROV3651;Luyi;Luyi;Luyi;x
PROV3652;Shangqiu;Shangqiu;Shangqiu;x
PROV3653;Fugou;Fugou;Fugou;x
PROV3654;Xuchang;Xuchang;Xuchang;x
PROV3655;Zhengzhou;Zhengzhou;Zhengzhou;x
PROV3656;Xinmi;Xinmi;Xinmi;x
PROV3657;Jili;Jili;Jili;x
PROV3658;Jiaozuo;Jiaozuo;Jiaozuo;x
PROV3659;Huojia;Huojia;Huojia;x
PROV3660;Linzhou;Linzhou;Linzhou;x
PROV3661;Anyang;Anyang;Anyang;x
PROV3662;Hebi;Hebi;Hebi;x
PROV3663;Changyuan;Changyuan;Changyuan;x
PROV3664;Puyang;Puyang;Puyang;x
PROV3665;Kaifeng;Kaifeng;Kaifeng;x
PROV3666;Lankao;Lankao;Lankao;x
PROV3667;Haibei;Haibei;Haibei;x
PROV3668;Haidong;Haidong;Haidong;x
PROV3669;Huangnan;Huangnan;Huangnan;x
PROV3670;Tongde;Tongde;Tongde;x
PROV3671;Golog;Golog;Golog;x
PROV3672;Xueshan;Xueshan;Xueshan;x
PROV3673;Jomda;Jomda;Jomda;x
PROV3674;Goibo;Goibo;Goibo;x
PROV3675;Zhayuzhen;Zhayuzhen;Zhayuzhen;x
PROV3676;Juemaxiang;Juemaxiang;Juemaxiang;x
PROV3677;Kedah;Kedah;Kedah;x
PROV3678;Pattani;Pattani;Pattani;x
PROV3679;Kota Bharu;Kota Bharu;Kota Bharu;x
PROV3680;Temenggor;Temenggor;Temenggor;x
PROV3681;Ipoh;Ipoh;Ipoh;x
PROV3682;Penang;Penang;Penang;x
PROV3683;Sabak;Sabak;Sabak;x
PROV3684;Kampar;Kampar;Kampar;x
PROV3685;Kuala Lipis;Kuala Lipis;Kuala Lipis;x
PROV3686;Gua Musang;Gua Musang;Gua Musang;x
PROV3687;Dabong;Dabong;Dabong;x
PROV3688;Terengganu;Terengganu;Terengganu;x
PROV3689;Kuantan;Kuantan;Kuantan;x
PROV3690;Temerloh;Temerloh;Temerloh;x
PROV3691;Bentong;Bentong;Bentong;x
PROV3692;Kuala Lumpur;Kuala Lumpur;Kuala Lumpur;x
PROV3693;Seremban;Seremban;Seremban;x
PROV3694;Bahau;Bahau;Bahau;x
PROV3695;Malacca;Malacca;Malacca;x
PROV3696;Endau;Endau;Endau;x
PROV3697;Segamat;Segamat;Segamat;x
PROV3698;Batu Pahat;Batu Pahat;Batu Pahat;x
PROV3699;Mersing;Mersing;Mersing;x
PROV3700;Johor Bahru;Johor Bahru;Johor Bahru;x
PROV3701;Singapore;Singapore;Singapore;x
PROV3702;Rupat;Rupat;Rupat;x
PROV3703;Lukit;Lukit;Lukit;x
PROV3704;Kelomang;Kelomang;Kelomang;x
PROV3705;Batam;Batam;Batam;x
PROV3706;Kangboi;Kangboi;Kangboi;x
PROV3707;Galang;Galang;Galang;x
PROV3708;Teban;Teban;Teban;x
PROV3709;Djago;Djago;Djago;x
PROV3710;Sambau;Sambau;Sambau;x
PROV3711;Letong;Letong;Letong;x
PROV3712;Terempa;Terempa;Terempa;x
PROV3713;Ranai;Ranai;Ranai;x
PROV3714;Monggok;Monggok;Monggok;x
PROV3715;Campbell Bay;Campbell Bay;Campbell Bay;x
PROV3716;Indira Bazar;Indira Bazar;Indira Bazar;x
PROV3717;Port Blair;Port Blair;Port Blair;x
PROV3718;Lakshmanpur;Lakshmanpur;Lakshmanpur;x
PROV3719;Sundergarh;Sundergarh;Sundergarh;x
PROV3720;Billiground;Billiground;Billiground;x
PROV3721;Khudirampur;Khudirampur;Khudirampur;x
PROV3722;Banda Aceh;Banda Aceh;Banda Aceh;x
PROV3723;Jeunieb;Jeunieb;Jeunieb;x
PROV3724;Meulaboh;Meulaboh;Meulaboh;x
PROV3725;Manggeng;Manggeng;Manggeng;x
PROV3726;Blangkejeren;Blangkejeren;Blangkejeren;x
PROV3727;Kutabagok;Kutabagok;Kutabagok;x
PROV3728;Langsa;Langsa;Langsa;x
PROV3729;Sidikalang;Sidikalang;Sidikalang;x
PROV3730;Medan;Medan;Medan;x
PROV3731;Tanjung Balai;Tanjung Balai;Tanjung Balai;x
PROV3732;Sibolga;Sibolga;Sibolga;x
PROV3733;Batahan;Batahan;Batahan;x
PROV3734;Naibos;Naibos;Naibos;x
PROV3735;Lahewa;Lahewa;Lahewa;x
PROV3736;Baruju;Baruju;Baruju;x
PROV3737;Sibabau;Sibabau;Sibabau;x
PROV3738;Bukittinggi;Bukittinggi;Bukittinggi;x
PROV3739;Perbaungan;Perbaungan;Perbaungan;x
PROV3740;Mandarsah;Mandarsah;Mandarsah;x
PROV3741;Pasir Pengaraian;Pasir Pengaraian;Pasir Pengaraian;x
PROV3742;Payakumbuh;Payakumbuh;Payakumbuh;x
PROV3743;Padang;Padang;Padang;x
PROV3744;Painan;Painan;Painan;x
PROV3745;Sitiung;Sitiung;Sitiung;x
PROV3746;Bangkinang;Bangkinang;Bangkinang;x
PROV3747;Pekanbaru;Pekanbaru;Pekanbaru;x
PROV3748;Duri;Duri;Duri;x
PROV3749;Dumai;Dumai;Dumai;x
PROV3750;Siak Sri Indrapura;Siak Sri Indrapura;Siak Sri Indrapura;x
PROV3751;Tembilahan;Tembilahan;Tembilahan;x
PROV3752;Doesoenkeboeng;Doesoenkeboeng;Doesoenkeboeng;x
PROV3753;Sungai Penuh;Sungai Penuh;Sungai Penuh;x
PROV3754;Pauh;Pauh;Pauh;x
PROV3755;Jambi;Jambi;Jambi;x
PROV3756;Lubuklinggau;Lubuklinggau;Lubuklinggau;x
PROV3757;Keluang;Keluang;Keluang;x
PROV3758;Muara Enim;Muara Enim;Muara Enim;x
PROV3759;Lunggajan;Lunggajan;Lunggajan;x
PROV3760;Palembang;Palembang;Palembang;x
PROV3761;Atartulung;Atartulung;Atartulung;x
PROV3762;Talang Batu;Talang Batu;Talang Batu;x
PROV3763;Sungai Selan;Sungai Selan;Sungai Selan;x
PROV3764;Simnangpesa;Simnangpesa;Simnangpesa;x
PROV3765;Semarang;Semarang;Semarang;x
PROV3766;Purwodadi;Purwodadi;Purwodadi;x
PROV3767;Kembang;Kembang;Kembang;x
PROV3768;Blora;Blora;Blora;x
PROV3769;Tuban;Tuban;Tuban;x
PROV3770;Madiun;Madiun;Madiun;x
PROV3771;Malang;Malang;Malang;x
PROV3772;Surabaya;Surabaya;Surabaya;x
PROV3773;Gresik;Gresik;Gresik;x
PROV3774;Probolinggo;Probolinggo;Probolinggo;x
PROV3775;Banyuwangi;Banyuwangi;Banyuwangi;x
PROV3776;Baliga;Baliga;Baliga;x
PROV3777;Denpasar;Denpasar;Denpasar;x
PROV3778;Songai;Songai;Songai;x
PROV3779;Sangkapura;Sangkapura;Sangkapura;x
PROV3780;Sambas;Sambas;Sambas;x
PROV3781;Singkawang;Singkawang;Singkawang;x
PROV3782;Mempawah;Mempawah;Mempawah;x
PROV3783;Pontianak;Pontianak;Pontianak;x
PROV3784;Telukbatang;Telukbatang;Telukbatang;x
PROV3785;Nagatajap;Nagatajap;Nagatajap;x
PROV3786;Pesaguan;Pesaguan;Pesaguan;x
PROV3787;Tengkiduk;Tengkiduk;Tengkiduk;x
PROV3788;Paku;Paku;Paku;x
PROV3789;Bonti;Bonti;Bonti;x
PROV3790;Tukas;Tukas;Tukas;x
PROV3791;Ensibau;Ensibau;Ensibau;x
PROV3792;Poso;Poso;Poso;x
PROV3793;Ukit Ukit;Ukit Ukit;Ukit Ukit;x
PROV3794;Nangah Seloewa;Nangah Seloewa;Nangah Seloewa;x
PROV3795;Kualajelai;Kualajelai;Kualajelai;x
PROV3796;Koealasapo;Koealasapo;Koealasapo;x
PROV3797;Taman;Taman;Taman;x
PROV3798;Kartika Bhakti;Kartika Bhakti;Kartika Bhakti;x
PROV3799;Basawang;Basawang;Basawang;x
PROV3800;Sampit;Sampit;Sampit;x
PROV3801;Tandjoengwaringin;Tandjoengwaringin;Tandjoengwaringin;x
PROV3802;Pangke;Pangke;Pangke;x
PROV3803;Lahang;Lahang;Lahang;x
PROV3804;Toembang Napoei;Toembang Napoei;Toembang Napoei;x
PROV3805;Pundu;Pundu;Pundu;x
PROV3806;Pagatan;Pagatan;Pagatan;x
PROV3807;Bahaur;Bahaur;Bahaur;x
PROV3808;Palangkaraya;Palangkaraya;Palangkaraya;x
PROV3809;Babai;Babai;Babai;x
PROV3810;Kalasin;Kalasin;Kalasin;x
PROV3811;Muara Teweh;Muara Teweh;Muara Teweh;x
PROV3812;Sawo;Sawo;Sawo;x
PROV3813;Pembeliangan;Pembeliangan;Pembeliangan;x
PROV3814;Long Lurah;Long Lurah;Long Lurah;x
PROV3815;Tanahkoening;Tanahkoening;Tanahkoening;x
PROV3816;Lasan;Lasan;Lasan;x
PROV3817;Longpahangai;Longpahangai;Longpahangai;x
PROV3818;Gunungritan;Gunungritan;Gunungritan;x
PROV3819;Longdjanew;Longdjanew;Longdjanew;x
PROV3820;Tintang;Tintang;Tintang;x
PROV3821;Gunungtabur;Gunungtabur;Gunungtabur;x
PROV3822;Talisajan;Talisajan;Talisajan;x
PROV3823;Bontang;Bontang;Bontang;x
PROV3824;Samarinda;Samarinda;Samarinda;x
PROV3825;Muarakaman;Muarakaman;Muarakaman;x
PROV3826;Balikpapan;Balikpapan;Balikpapan;x
PROV3827;Namis;Namis;Namis;x
PROV3828;Tanahgrogot;Tanahgrogot;Tanahgrogot;x
PROV3829;Kupangnuding;Kupangnuding;Kupangnuding;x
PROV3830;Kandangan;Kandangan;Kandangan;x
PROV3831;Banjarbaru;Banjarbaru;Banjarbaru;x
PROV3832;Serian;Serian;Serian;x
PROV3833;Sri Aman;Sri Aman;Sri Aman;x
PROV3834;Roban;Roban;Roban;x
PROV3835;Aging;Aging;Aging;x
PROV3836;Sibu;Sibu;Sibu;x
PROV3837;Song;Song;Song;x
PROV3838;Kapit;Kapit;Kapit;x
PROV3839;Belaga;Belaga;Belaga;x
PROV3840;Mukah;Mukah;Mukah;x
PROV3841;Bintulu;Bintulu;Bintulu;x
PROV3842;Tatau;Tatau;Tatau;x
PROV3843;Bangar;Bangar;Bangar;x
PROV3844;Sebauh;Sebauh;Sebauh;x
PROV3845;Long Murum;Long Murum;Long Murum;x
PROV3846;Miri;Miri;Miri;x
PROV3847;Bandar Seri Begawan;Bandar Seri Begawan;Bandar Seri Begawan;x
PROV3848;Limbang;Limbang;Limbang;x
PROV3849;Marudi;Marudi;Marudi;x
PROV3850;Pa Dali;Pa Dali;Pa Dali;x
PROV3851;Sipitang;Sipitang;Sipitang;x
PROV3852;Beaufort;Beaufort;Beaufort;x
PROV3853;Keningau;Keningau;Keningau;x
PROV3854;Donggongon;Donggongon;Donggongon;x
PROV3855;Tuaran;Tuaran;Tuaran;x
PROV3856;Ranau;Ranau;Ranau;x
PROV3857;Golong;Golong;Golong;x
PROV3858;Kampong Salulong;Kampong Salulong;Kampong Salulong;x
PROV3859;Nabawan;Nabawan;Nabawan;x
PROV3860;Lahad Datu;Lahad Datu;Lahad Datu;x
PROV3861;Tawau;Tawau;Tawau;x
PROV3862;Semporna;Semporna;Semporna;x
PROV3863;Bongao;Bongao;Bongao;x
PROV3864;Pandami;Pandami;Pandami;x
PROV3865;Tarakan;Tarakan;Tarakan;x
PROV3866;Penai;Penai;Penai;x
PROV3867;Sintang;Sintang;Sintang;x
PROV3868;Nanga Sokan;Nanga Sokan;Nanga Sokan;x
PROV3869;Limbuak;Limbuak;Limbuak;x
PROV3870;Jolo;Jolo;Jolo;x
PROV3871;Taketomi;Taketomi;Taketomi;x
PROV3872;Ishigaki;Ishigaki;Ishigaki;x
PROV3873;Miyakojima;Miyakojima;Miyakojima;x
PROV3874;Kumejima;Kumejima;Kumejima;x
PROV3875;Zamami;Zamami;Zamami;x
PROV3876;Itoman;Itoman;Itoman;x
PROV3877;Okinawa;Okinawa;Okinawa;x
PROV3878;Nago;Nago;Nago;x
PROV3879;Izena;Izena;Izena;x
PROV3880;Tokunoshima;Tokunoshima;Tokunoshima;x
PROV3881;Setouchi;Setouchi;Setouchi;x
PROV3882;Amami;Amami;Amami;x
PROV3883;Jeju;Jeju;Jeju;x
PROV3884;Pyoseon;Pyoseon;Pyoseon;x
PROV3885;Namhae;Namhae;Namhae;x
PROV3886;Geoje;Geoje;Geoje;x
PROV3887;Tsushima;Tsushima;Tsushima;x
PROV3888;Iki;Iki;Iki;x
PROV3889;Ulleung;Ulleung;Ulleung;x
PROV3890;Sakhalinsk;Sakhalinsk;Sakhalinsk;x
PROV3891;Kunashir;Kunashir;Kunashir;x
PROV3892;Kadan;Kadan;Kadan;x
PROV3893;Langkawi;Langkawi;Langkawi;x
PROV3894;Koh Samui;Koh Samui;Koh Samui;x
PROV3895;Calayan;Calayan;Calayan;x
PROV3897;Tinogboc;Tinogboc;Tinogboc;x
PROV3898;Coast of Kyakpu;Coast of Kyakpu;Coast of Kyakpu;x
