reconquista_ec_anatolia;Reconquest of East-Central Anatolia;;;;;;;;;;;;;x
reconquista_ec_anatolia_desc;The lands of Eastern Christendom may have been occupied by the Islamic usurpers, but we have never accepted this in our hearts. We will unite our forces and drive them out, piece by piece.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_EC_ANATOLIA;Reconquer East Anatolia;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_EC_ANATOLIA;$ORDER$$FIRST_ADJ$ Reconquest War for East-Central Anatolia;;;;;;;;;;;;;x
reconquista_wc_anatolia;Reconquest of West-Central Anatolia;;;;;;;;;;;;;x
reconquista_wc_anatolia_desc;The lands of Eastern Christendom may have been occupied by the Islamic usurpers, but we have never accepted this in our hearts. We will unite our forces and drive them out, piece by piece.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_WC_ANATOLIA;Reconquer West-Central Anatolia;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_WC_ANATOLIA;$ORDER$$FIRST_ADJ$ Reconquest War for West-Central Anatolia;;;;;;;;;;;;;x
reconquista_south_anatolia;Reconquest of South Anatolia;;;;;;;;;;;;;x
reconquista_south_anatolia_desc;The lands of Eastern Christendom may have been occupied by the Islamic usurpers, but we have never accepted this in our hearts. We will unite our forces and drive them out, piece by piece.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_SOUTH_ANATOLIA;Reconquer South Anatolia;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_SOUTH_ANATOLIA;$ORDER$$FIRST_ADJ$ Reconquest War for South Anatolia;;;;;;;;;;;;;x
reconquista_west_anatolia;Reconquest of West Anatolia;;;;;;;;;;;;;x
reconquista_west_anatolia_desc;The lands of Eastern Christendom may have been occupied by the Islamic usurpers, but we have never accepted this in our hearts. We will unite our forces and drive them out, piece by piece.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_WEST_ANATOLIA;Reconquer West Anatolia;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_WEST_ANATOLIA;$ORDER$$FIRST_ADJ$ Reconquest War for West Anatolia;;;;;;;;;;;;;x
reconquista_istanbul;Reconquest of Constantinople;;;;;;;;;;;;;x
reconquista_istanbul_desc;Our Reconquest of Christendom can never be complete as long as Constantinople is in the hands of heathens.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_ISTANBUL;Reconquer Constantinople;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_ISTANBUL;$ORDER$$FIRST_ADJ$ Reconquest War for Constantinople;;;;;;;;;;;;;x
reconquista_na;Reconquest of North Anatolia;;;;;;;;;;;;;x
reconquista_na_desc;The lands of Eastern Christendom may have been occupied by the Islamic usurpers, but we have never accepted this in our hearts. We will unite our forces and drive them out, piece by piece.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_NA;Reconquer North Anatolia;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_NA;$ORDER$$FIRST_ADJ$ Reconquest War for North Anatolia;;;;;;;;;;;;;x
arberian_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
arbereshe_FEATURES;§Y*§! Can create mercenary bands.\n§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
arvanitika_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
greek_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
tsakonian_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
makedonas_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
macedonian_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
pontian_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
griko_FEATURES;§Y*§! Can create mercenary bands.\n§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
aigionoi_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
cypriote_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
georgian_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
armenian_FEATURES;§Y*§! Can Blind prisoners.\n§Y*§! Can Castrate prisoners.\n§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
hemshin_FEATURES;§Y*§! Can Blind prisoners.\n§Y*§! Can Castrate prisoners.\n§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
abkhazian_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
avar_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
chechen_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
atlantian_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
rumca_FEATURES;§Y*§! Can prepare campaigns to §YReconquer Anatolia, Georgia, Armenia, and Azerbaijan§! if Orthodox or Armenian Apostolic;;;;;;;;;x
ukrainer_opinion;[ukrainian.GetName] Opinion;;;;;;;;;x
hussite_opinion;[hussite.GetName] Opinion;;;;;;;;;;x
maunaxite_opinion;[maunaxite.GetName] Opinion;;;;;;;;;;x
maunaxite_reformed_opinion;[maunaxite_reformed.GetName] Opinion;;;;;;;;;;x
lunatic_opinion;Lunatic Opinion;;;;;;;;;;x
shiite_opinion;[shiite.GetName] Opinion;;;;;;;;;x
voodun_opinion;[voodun.GetName] Opinion;;;;;;;;;x
islamity_opinion;[islamity.GetName] Opinion;;;;;;;;;x
sufi_opinion;[sufi.GetName] Opinion;;;;;;;;;x
episcopal_opinion;[episcopal.GetName] Opinion;;;;;;;;;x
kipchak_opinion;[kipchak.GetGroupName] Opinion;;;;;;;;;x
arghu_opinion;[arghu.GetGroupName] Opinion;;;;;;;;;x
oghur_opinion;[oghur.GetGroupName] Opinion;;;;;;;;;x
############
piemontese_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
maltese_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
corsu_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
tuscanian_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
emilian_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
lombard_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
venetian_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
lazian_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
sanmarinese_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
sard_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
sicilian_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
neapolitan_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
pugliese_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
roman_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
langobardische_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
############
mandala_government_FEATURES;§Y*§! Receives earlier access to the release vassal as March decision.;;;;;;;;;;;;;;;;;;
ramadi_FEATURES;§Y*§! Has a decision to increase the prosperity of a county periodically by spending a significant sum of money.;;;;;;;;;;;;;;;;;;
jain_FEATURES;§Y*§! Characters and provinces of this religion are more resistant to disease due to their faith especially emphasising cleanliness.;;;;;;;;;;;;;;;;;;
zoroastrian_FEATURES;§Y*§! Characters and provinces of this religion are more resistant to disease due to their faith especially emphasising cleanliness.\n§Y*§! Has a decision to increase the prosperity of a county periodically by spending a significant sum of money.\n§Y*§! Can venerate ancestors.;;;;;;;;;;;;;;;;;;
neo_zorvanite_FEATURES;§Y*§! Characters and provinces of this religion are more resistant to disease due to their faith especially emphasising cleanliness.\n§Y*§! Has a decision to increase the prosperity of a county periodically by spending a significant sum of money.\n§Y*§! Characters are born under specific Zodiac signs\n§Y*§! Characters of this religion by default tolerate Muslims, Christians, Buddhists and Jews.\n§Y*§! Can venerate ancestors.;;;;;;;;;;;;;;;;;;
bahai_FEATURES;§Y*§! Characters and provinces of this religion are more resistant to disease due to their faith especially emphasising cleanliness.;;;;;;;;;;;;;;;;;;
sikh_FEATURES;§Y*§! Characters and provinces of this religion are more resistant to disease due to their faith especially emphasising cleanliness. \n§Y*§! Has a decision to increase the prosperity of a county periodically by spending a significant sum of money. \n§Y*§! Characters of this religion by default tolerate Muslims, Hindus, Christians, Buddhists and Jews.\n§Y*§! This religion believes in equality of the sexes.;;;;;;;;;;;;;;;;;;
pancasila_FEATURES;§Y*§! Characters of this religion by default tolerate Muslims, Hindus, Christians and Buddhists.;;;;;;;;;;;;;;;;;;
katerinist_FEATURES;§Y*§! This religion believes in equality of the sexes.;;;;;;;;;;;;;;;;;;
############
world_anatolian_reconquista_area;Orthodox Reconquest Region;;;;;;;;;;;;;x
custom_anatolian_heartland;Anatolian Heartland;;;;;;;;;;;;;x
custom_east_central_anatolia;East-Central Anatolia;;;;;;;;;;;;;x
custom_west_central_anatolia;West-Central Anatolia;;;;;;;;;;;;;x
custom_north_anatolia;Northern Anatolia;;;;;;;;;;;;;x
custom_south_anatolia;Southern Anatolia;;;;;;;;;;;;;x
custom_west_anatolia;Western Anatolia;;;;;;;;;;;;;x
custom_istanbul;Istanbul (ne? Constantinople);;;;;;;;;;;;;x
custom_georgia_west;Western Georgia;;;;;;;;;;;;;x
custom_georgia_east;Eastern Georgia;;;;;;;;;;;;;x
custom_armenia_west;Western Armenia;;;;;;;;;;;;;x
custom_armenia_east;Eastern Armenia;;;;;;;;;;;;;x
custom_azerbaijan;Azerbaijan;;;;;;;;;;;;;x
custom_trebizond;Trebizond;;;;;;;;;;;;;x
custom_zion;Height of Israel;;;;;;;;;;;;;x
custom_ethiopia;Ethiopia;;;;;;;;;;;;;x
custom_arhavi_region;Arhavi Merchant Zone;;;;;;;;;;;;;x
ca_culture_breton_1;Breton Pikemen Barracks;;;;;;;;;;;;;x
ca_culture_breton_2;Breton Pikemen Barracks;;;;;;;;;;;;;x
ca_culture_breton_3;Breton Pikemen Barracks;;;;;;;;;;;;;x
ca_culture_breton_4;Breton Pikemen Barracks;;;;;;;;;;;;;x
ca_culture_breton_1_desc;These stalwart spearmen have honed their craft over centuries of resisting French incursions.;;;;;;;;;;;;;x
sympathy_old_world_cultist;Sympathy for Antediluvianists;;;;;;;;;;;;x
sympathy_old_world_cultist_desc;This character, though not a member of any of the Antiquarian worshippers of the Old World, understands many of their faiths and sympathises with them.;;;;;;;;;;;;x
sympathy_buddhism;Sympathy for Buddhists;;;;;;;;;;;;x
sympathy_buddhism_desc;This character, though not a Buddhist, understands many of the tenets of Buddhism, and has sympathy for its followers.;;;;;;;;;;;;x
sympathy_esoteric;Sympathy for Esoteric Religions;;;;;;;;;;;;x
sympathy_esoteric_desc;This character, though not a member of any Esoteric religion, understands many of their tenets and sympathises with their followers.;;;;;;;;;;;;x
sympathy_syncratic;Sympathy for Syncretic Religions;;;;;;;;;;;;x
sympathy_syncratic_desc;This character, though not a member of any Syncretic religion, understands many of their traditions, and has sympathy for its followers.;;;;;;;;;;;;x
sympathy_oceanic;Sympathy for Oceanic Religions;;;;;;;;;;;;x
sympathy_oceanic_desc;This character, though not a member of any Oceanic religion, understands many of their tenets and sympathises with their followers.;;;;;;;;;;;;x
sympathy_alien;Sympathy for Alien Religions;;;;;;;;;;;;x
sympathy_alien_desc;This character, though not a member of any Alien religion, understands many of their tenets and sympathises with their followers.;;;;;;;;;;;;x
sympathy_synth;Sympathy for Synthetic Religions;;;;;;;;;;;;x
sympathy_synth_desc;This character, though not a member of any Synthetic religion, understands many of their tenets and sympathises with their followers.;;;;;;;;;;;;x
sympathy_chinese;Sympathy for Chinese Traditional Religions;;;;;;;;;;;;x
sympathy_chinese_desc;This character, though not a member of any Chinese Traditional religion, understands many of their tenets and sympathises with their followers.;;;;;;;;;;;;x
sympathy_shinto;Sympathy for Shinto Religions;;;;;;;;;;;;x
sympathy_shinto_desc;This character, though not a member of any Shinto religion, understands many of their tenets and sympathises with their followers.;;;;;;;;;;;;x
RULE_NON_DYNASTIC_SUCCESSION;Non-Dynastic Succession;;;;;;;;;;;;x
RULE_NON_DYNASTIC_SUCCESSION_LIMITED_DESC;Only select governments (such as Oligarchic Republics) will allow for non-dynastic succession, allowing for infinite play - as long as there are possible heirs.;;;;;;;;;;;;x
RULE_NON_DYNASTIC_SUCCESSION_ON_DESC;Non-dynastic succession will be always on, allowing for infinite play - as long as there are possible heirs.;;;;;;;;;;;;x
RULE_NON_DYNASTIC_SUCCESSION_OFF_DESC;The game will end when you die without a dynastic heir. Vanilla behavior.;;;;;;;;;;;;x
;;;;;;;;;;;;;;;;;;;
nobelian_sell_scrap;Sell Scrap;;;;;;;;;;;;x
nobelian34Desc;We can sell our excess scrap for a sum of money, there are many others who would pay for it, I should decide how much I wish to Sell.;;;;;;;;;;;;x
EVTOPTA_nobelian34;Sell 1 piece of scrap.;;;;;;;;;;;;x
EVTOPTB_nobelian34;Sell 3 pieces of scrap.;;;;;;;;;;;;x
EVTOPTC_nobelian34;Sell 5 pieces of scrap.;;;;;;;;;;;;x
nobelian35Desc;The detritus of the Old World sometimes contains valuable insights.;;;;;;;;;;;;x
EVTOPTA_nobelian35;Study 1 piece of scrap.;;;;;;;;;;;;x
EVTOPTB_nobelian35;Study 3 pieces of scrap.;;;;;;;;;;;;x
EVTOPTC_nobelian35;Study 5 pieces of scrap.;;;;;;;;;;;;x
nobelian36Desc;After many exhausting hours of work, you have sadly failed to learn anything.;;;;;;;;;;;;x
EVTOPTA_nobelian36;Dammit;;;;;;;;;;;;x
nobelian37Desc;After many exhausting hours of work, you finally feel like you've learned something about the world.;;;;;;;;;;;;x
EVTOPTA_nobelian37;Aha!;;;;;;;;;;;;x
nobelian38Desc;After many exhausting hours of work, make a huge breakthrough! Insight floods your mind and a secret of the world reveals itself in its full beauty.;;;;;;;;;;;;x
EVTOPTA_nobelian38;Eureka!;;;;;;;;;;;;x
;;;;;;;;;;;;;;;;;;;
secret_religion_society_REAL_lutheran;The 95 Thesists;;;;;;;;;x
secret_religion_society_lutheran_desc_REAL;The 95 Thesists endeavor to spread Lutheranism in all the world, for it is only then that humanity will be saved from the corruption of the Papacy and the damnation brought by false idols;;;;;;;;;x
;;;;;;;;;;;;;;;;;;;
world_far_north;Far North;;;;;;;;;x
world_far_north_west;West Far North;;;;;;;;;x
world_far_north_east;East Far North;;;;;;;;;x
custom_bhutan_region;Bhutan Region;;;;;;;;;x
custom_afghan_region;Afghanistan Region;;;;;;;;;x
;;;;;;;;;;;;;;;;;;;
DEATH_BY_MURDER_NO_KILLER;was murdered;a été assassiné[Get_E];wurde auf Geheiß;;fue asesinado;;;;;;;;;x
DEATH_BY_MURDER_UNKNOWN_NO_KILLER;died under suspicious circumstances;est mort[Get_E] dans des circonstances suspectes;starb bei einem verdächtigen Unfall;;murió en un accidente sospechoso;;;;;;;;;x
DEATH_MISSING_NO_KILLER;vanished without a trace;a disparu sans laisser de trace;ist spurlos verschwunden;;desapareció sin dejar rastro;;;;;;;;;x
DEATH_DATE_MISSING_NO_KILLER;Disappeared: $DATE|Y$ at age $AGE|Y$;Disparu: $DATE|Y$ à l'âge de $AGE|Y$;Verschwand am $DATE|Y$ im Alter von $AGE|Y$;;Desapareció: $DATE|Y$ con $AGE|Y$;;;;;;;;;x
;;;;;;;;;;;;;;;;;;;
ATV3_DESC;We are terribly sorry but you can't play as a Buddhist without the Rajas of India DLC. We don't want conflict with the developers of the game. You can still switch to another character otherwise the game will end in game over.;;;;;;;;;x
ATV3_OPTA;I'm moving to Nirvana.;;;;;;;;;x
ATV3_OPTB;I will play as a Christian.;;;;;;;;;x
ATV3_OPTC;I will play as an Old World Cultist.;;;;;;;;;x
ATV3_OPTD;Those Xinjiao followers are near...;;;;;;;;;x
;;;;;;;;;;;;;;;;;;;
firearm_european;Handgun;;;;;;;;;x
firearm_european_desc;In certain regions of the world Firearms are still manufactured and though they may be significantly worse than antediluvian firearms they are still terrifying to behold.;;;;;;;;;x
firearm_jazalier;Jazalier;;;;;;;;;x
firearm_jazalier_desc;In Kybur pass firearms of relatively low quality are produced and yet they are still just as terrifying.;;;;;;;;;x
firearm_bhutan;Bhutanese Firearm;;;;;;;;;x
firearm_bhutan_desc;The secret of firearm manufacture is still kept alive among the legendary Bhutanese smiths, while not as powerful as an antediluvian firearm it is still very deadly.;;;;;;;;;x
ate_textbooks;Ancient Textbooks;;;;;;;;;x
ate_textbooks_desc;These old books helped to learn incredible thing to people living before the event. Today it is only readable to the most learned in the old scripts such as Antediluvian-English and Antediluvian-French.;;;;;;;;;x
ate_firearm;Ancient Firearm;;;;;;;;;x
ate_euro;Ancient European Coin;;;;;;;;;x
ate_euro_desc;This ancient relic was used throughout antediluvian Europe to facilitate trade. It is strange that the ancients minted their coins out of base metals.;;;;;;;;;x
ate_firearm;Ancient Firearm;;;;;;;;;x
ate_firearm_desc;While the secret of gunpowder is not completely lost to the world, this ancient weapon is said to have been much more powerful than any ever built since humanity rose from the ashes of the Event. Owning it is a sign of great martial prowess and it is quite deadly.;;;;;;;;;x
ate_calculator;Ancient Calculator;;;;;;;;;x
ate_calculator_desc;A machine used to make counting easier. Being an example of a mechanical calculator, it is believed that before the event mankind used lightning to calculate the movement of the stars.;;;;;;;;;x
ate_watch;Ancient Clock;;;;;;;;;x
ate_watch_desc;An item used to measure time. After the Event, no one knows how to repair it, and yet this example still runs.;;;;;;;;;x
ate_typewriter;Ancient Writing Machine;;;;;;;;;x
ate_typewriter_desc;This wonderous machine is beloved by the Novelists, who believe the ancient Authors used items like this to produce the Novel. It is a memento of the technical and artistic ability of our ancestors and miraculously still functions.;;;;;;;;;x
ate_telescope;Ancient Telescope;;;;;;;;;x
ate_telescope_desc;An item used by our ancestors to enhance their sight. The greatest of those items were said to allow their users to stare at other worlds. This is not one of those, but it still allows to see long distances away.;;;;;;;;;x
ate_compass;Ancient Compass;;;;;;;;;x
ate_compass_desc;This compass allows people to find their way through the thickest of fog and the darkest of nights. While Compasses are not unknown, one so small and yet so precise is impossible to reproduce after the fall of the Old World.;;;;;;;;;x
prosthetic_hand_blade;Blade Hand;;;;;;;x
prosthetic_hand_blade_desc;This character possesses a prosthetic arm with a blade installed, very dangerous both to its user and its targets.;;;;;;;x
;;;;;;;;;;;;;;;;;;;
tooltip_feminist_liege_religion_feature;Character and §YLiege§! publicly follow an §YBaha'i§!, §YKaterinist§!, §YHussite§!, §YEqual§! or §YEnatic Clans§! religion;;;;;;;;;x
d_ikhwan;Al-Ikhwan al-Muslimun;;;;;;;;;;x
d_ikhwan_adj;Ikhwan;;;;;;;;;;x
d_ismaili;The Ismaili Caliphate;;;;;;;;;;x
d_ismaili_adj;Caliphal;;;;;;;;;;x
AGA_KHAN;Aga Khan;;;;;;;;;;x
ct_siberian_fortress_1;Frontier Fortress;;;;;;;;;;x
ct_siberian_fortress_2;Frontier Fortress;;;;;;;;;;x
ct_siberian_fortress_3;Frontier Fortress;;;;;;;;;;x
ct_siberian_fortress_4;Frontier Fortress;;;;;;;;;;x
ct_siberian_fortress_5;Frontier Fortress;;;;;;;;;;x
ct_siberian_fortress_desc;Built in accordance with ancient designs, these huge walls protect the City States of Siberia from the predation of tribal barbarians.;;;;;;;;;;x
ct_cossack_stable_1;Frontier Cossack Stable;;;;;;;;;;x
ct_cossack_stable_2;Frontier Cossack Stable;;;;;;;;;;x
ct_cossack_stable_3;Frontier Cossack Stable;;;;;;;;;;x
ct_cossack_stable_4;Frontier Cossack Stable;;;;;;;;;;x
ct_cossack_stable_5;Frontier Cossack Stable;;;;;;;;;;x
ct_cossack_stable_desc;These special stables house the stout horses of the Frontier Kozaky, an ancient force of horsemen devoted to defending the Siberian city states.;;;;;;;;;;x
ct_streltsy_barracks_1;Frontier Streltsy Barracks;;;;;;;;;;x
ct_streltsy_barracks_2;Frontier Streltsy Barracks;;;;;;;;;;x
ct_streltsy_barracks_3;Frontier Streltsy Barracks;;;;;;;;;;x
ct_streltsy_barracks_4;Frontier Streltsy Barracks;;;;;;;;;;x
ct_streltsy_barracks_5;Frontier Streltsy Barracks;;;;;;;;;;x
ct_streltsy_barracks_desc;These barracks store the Streltsy - an elite force of hardened marksmen that protect the Siberian City-States from outriders and raiders.;;;;;;;;;;x
ct_streltsy_barracks_desc;These barracks store the Streltsy - an elite force of hardened marksmen that protect the Siberian City-States from outriders and raiders.;;;;;;;;;;x
EVTTITLENOBEL39;Dreams of Dismal Moonlight;;;;;;;;;;x
nobelian39Desc;In your dreams tonight, a moth stirs, and lights upon your ear. It whispers, in a voice of satin and dark ice: "The Truth awaits you in the NORTH". An inexplicable feeling washes over you, and you gaze upward at the moon, and the moon looks back at you, and the moon's light reveals to you a hint, a scrap, a breadcrumb of knowledge, like the last snowflake on the grass at springtide. It says: \nDo not listen to him. That way is closed to all those who are mortal.";;;;;;;;;;x
EVTOPTA_nobelian39;What a weird dream...what was that about mortals..?;;;;;;;;;;x
EVTOPTB_nobelian39;But what about the IM-mortal..?;;;;;;;;;;x
EVTTITLENOBEL40;The First Gate: Gold;;;;;;;;;;x
nobelian40Desc;In your dreams, you stand before a Gate of Gold, hundreds of miles tall. There is a bitter, cold wind, and in the thunderous roar of midwinter silence, the voice returns to you. \n\n "Gild yourself" it says "for the key of the Gate of Treasons is the idolatry of the heart." A figure emerges from the Gate - a statue, a golden idol, embedded with gems, made in your own image. The voice says "Will you open the Gate?";;;;;;;;;;x
EVTOPTA_nobelian40;I embrace the Key, as the Key embraces me;;;;;;;;;;x
EVTOPTB_nobelian40;I can't do this. Please, no more!;;;;;;;;;;x
EVTTITLENOBEL41;The Second Gate: Ivory;;;;;;;;;;x
nobelian41Desc;In your dreams, you approach another Gate, made of ivory and white as the Moon-Bat's skin. You search in vain for an opening, but it is as smooth as sorrow, and as merciless as love. At last the Voice returns, and it says:\n\n "The Ivory Gate is the second and last of the Gates of Inanima. It will not let me pass, for my ancient crime, but you may, if you will destroy something of priceless value, something posterity will condemn you for.";;;;;;;;;;x
EVTOPTA_nobelian41;Even the finest works of Man are but baubles;;;;;;;;;;x
EVTOPTB_nobelian41;I can't do this. Please, no more!;;;;;;;;;;x
EVTTITLENOBEL42;The Third Gate: Flesh;;;;;;;;;;x
nobelian42Desc;[FleshButcher];;;;;;;;;;x
String_ThirdGateNotYet;In your dreams, you feel an immense heat, as a wall of flesh rises up before you, towering higher than heaven. The Voice is gone. Before the great gate of mile-high teeth, the Corpusculent Sarcophage stands, his bloody hatchet held low. His eyeless face stares at you with the passionate intensity of a lover.;;;;;;;;;;x
String_ThirdGatePassed;Once again, you approach the Corpusculent Sarcophage, but this time it is different. He no longer looks at you with hunger, but with disgust. Wordlessly, he speaks to you: \n\n "Stop. Beyond this Gate lies only destruction and madness. Return to whatever life you still can, or know that you press on, to the Path of the Damned.";;;;;;;;;;x
EVTOPTA_nobelian42;Take my flesh, O Lord of Hungers!;;;;;;;;;;x
EVTOPTB_nobelian42;I can't do this. Please, no more!;;;;;;;;;;x
EVTOPTC_nobelian42;I must know.;;;;;;;;;;x
EVTTITLENOBEL43;THE NINTH GATE: THE HEART;;;;;;;;;;x
nobelian43Desc;At last, you realise it. The truth. The Heart is the Door and the Heart is the Lock and the Heart is the Obstacle. All you have done so far becomes clear, in a single blinding flash of revelation - everything was to show you that it is the Heart that obstructs, that damned and damnable human thing. You draw the ritual knife from your skull, and extract the Problem from your body.;;;;;;;;;;x
EVTOPTA_nobelian43;The Heart that is empty alone is worthy.;;;;;;;;;;x
EVTTITLENOBEL44;The Fourth Gate: Silence;;;;;;;;;;x
nobelian44Desc;[SilentNight];;;;;;;;;;x
String_SilentNotYet;In your dreams, you come to a cellar, packed with wine barrels, with a single pine door set in the wall. A jaunty-looking gentleman wearing a black suit walks up to you, his eight spider legs click-clacking the obsidian floor. \n\n"Jolly Good, my [Root.GetLordLady]. Is this your first time in the House of Lies? Yes? No? Oh well, it doesn't really matter either way." \n\nHe produces a silver knife, and gestures to you to open your mouth. \n\n"Come, now. You're far too talkative to make it where you're going. If you won't let me fix it, you've got no chance.";;;;;;;;;;x
String_PastSilence;In your dreams, you come to a cellar, packed with wine barrels, with a single pine door set in the wall. A jaunty-looking gentleman wearing a black suit walks up to you.\n\n"I see you're well-suited to the House of Lies. You, my friend, will be able to pass."\n\nYou place your hand on the door handle, and open it...";;;;;;;;;;x
EVTOPTA_nobelian44;I MUST know.;;;;;;;;;;x
EVTOPTC_nobelian44;The tongue is a betrayer, the death of honor;;;;;;;;;;x
EVTTITLENOBEL45;The Fifth Gate: Ignominity;;;;;;;;;;x
nobelian45Desc;[LoseAFight];;;;;;;;;;x
String_CantLose;Upon the Beryl Road, which winds through the Forest of Sleep,you come to the House of the Bull, that small red domicile that all warriors see in their dreams. Within, a war rages, as the vast armies of the Red King and the Blue King wage their eternal struggle. You seem to have stumbled upon the War Room, where Red and Blue generals alike pore over their battle plans. One of them calls to you: "It's about time we got some new blood! Tell us, soldier, what do you think?" You pore over their charts and begin to give advice, which they gratefully wrench from your mind and transfer onto their vast wax scrolls.";;;;;;;;;;x
String_CantWin;Upon the Beryl Road, which winds through the Forest of Sleep, you come to the House of the Bull, that small red domicile that all warriors see in their dreams. Within, a war rages, as the vast armies of the Red King and the Blue King wage their eternal struggle. Upon catching sight of you, the Generals scowl with contempt. "What are you doing in the War Room? Get back on the front lines, grunt!"Before you know what has happened, you find yourself dressed in a blue uniform, charging into battle. The fight is fierce, but the pikes of the enemy pierce your body, spilling your heart's blood upon the ground.";;;;;;;;;;x
EVTOPTA_nobelian45;I must KNOW.;;;;;;;;;;x
EVTOPTC_nobelian45;Only the heart emptied is worthy;;;;;;;;;;x
ascension_progress;Roaming The Road of Reprobation;;;;;;;;;;x
EVTTITLENOBEL46;The Sixth Gate: Foolhardiness;;;;;;;;;;x
nobelian46Desc;[WasteYourMoney];;;;;;;;;;x
