sikh1Desc;You dress yourself in the five Sikh articles of faith, The five Pyare, wise men representing the 'beloved volunteers' who bravely followed the Guru into his tent when he created the way of the Khalsa, surround you and explain the meaning of following the Khalsa. You must swear never again to cut your hair, to eat the meat of any animal, to cohabit with anyone other than your spouse, or to use tobacco, alcohol, or any kind of drug. You swear to follow these stipulations throughout all of your life, and a sixth Sikh reads a randomly-chosen passage from the Guru Grant Sahib. You repeat the sacred salutation, and the Pyare mix pure water in an iron bowl using a ceremonial sword. You drink from the bowl, and are fully inducted into the Khalsa.;;;;;;;;;x,,,,,,,,
EVTOPTA_sikh1;Waheguru Ji Ka Khalsa, Waheguru Ji Ki Fateh;;;;;;;;;x,,,,,,,,,,,,,,,,,,
sikh2Desc;At first many did not want to believe it, but now it is undeniable - you are engaging in wicked behavior completely unfitting of someone devoted to the Khalsa. You have broken its sacred precepts, and as such have been automatically excommunicated until you repent of your misdeeds.;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_sikh2;Oh no!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
sikh3Desc;In the distant past, all Sikhs were united under one great empire. That Empire was destroyed long before the Event, but the dream of restoring it has always pervaded the minds of Sikh faithful. Now, [e_sikh_empire.Holder.GetTitledName] has grown powerful enough to declare the formation of another Sikh Empire, acting as a shining beacon for all of the faithful.;;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_sikh3;The Sikhs will never again be scattered or oppressed!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_sikh3;Hail [e_sikh_empire.Holder.GetTitledName]!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_sikh3;They've always been a strange lot.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTD_sikh3;Those damned syncretists!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTE_sikh3;Who?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTF_sikh3;They were the first to abolish the monstrous caste system - we salute them!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
form_sikh_tt;The Sikh Empire will be reborn!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
sikh1Title;The Sword-Baptism;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
sikh3Title;Rebirth of the Sikh Empire;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
tt_faster_converts;Convert provinces to your religion faster;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
tt_more_tolerance;Tolerant of Islam, Christianity, and Paganism.;;;;;;;;;x,,,,,,,,,,,,,,,,,
ca_culture_irish_1;Flying Column Assembly;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_irish_2;Flying Column Assembly;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_irish_3;Flying Column Assembly;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_irish_4;Flying Column Assembly;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_irish_1_desc;Since ancient times, the mobile, hard-hitting warriors of the Flying Columns have protected Ireland.;;;;;;;;;x,,,,,,,,,,,,,,,,,
ca_culture_ulsterite_1;Orangemen Barracks;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_ulsterite_2;Orangemen Barracks;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_ulsterite_3;Orangemen Barracks;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_ulsterite_4;Orangemen Barracks;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_ulsterite_1_desc;The Order of Our Lord of Orange trains Ulstermen in the traditional ways of sword and shot, for the defense of Ulster.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
ca_culture_british_1;British Grenadiers;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_british_2;British Grenadiers;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_british_3;British Grenadiers;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_british_4;British Grenadiers;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ca_culture_british_1_desc; The Queen's Imperial Grenadiers are masters of the rifle, overwhelming any foe with volleys of disciplined musket fire.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
gunmen;Handgoners;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
chariots;War Chariots;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
chariot;War Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
province_celebrated_stalinmas;Celebrated Stalinmas;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
celebrate_stalinmas;Celebrate Stalinmas;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
religion_openly_folklorist_or_reformed_trigger;Publicly follows the §Y[folklorist_reformed.GetName]§! religion;Suit publiquement la religion §Y[folklorist_reformed.GetName]§!;Befolgt ?ffentlich die §Y[norse_pagan_reformed.GetName]e§! Religion;;Sigue p?blicamente el credo §Y[folklorist_reformed.GetName]§!.;;;;;;;;;x
religion_openly_celtic_pagan_or_reformed_trigger;Publicly follows the §Y[celtic_pagan_reformed.GetName]§! religion;Suit publiquement la religion §Y[celtic_pagan_reformed.GetName]§!;Befolgt ?ffentlich die §Y[celtic_pagan_reformed.GetName]e§! Religion;;Sigue p?blicamente el credo §Y[norse_pagan_reformed.GetName]§!.;;;;;;;;;x
religion_openly_novelist_or_reformed_trigger;Publicly follows the §Y[novelist_reformed.GetName]§! religion;Suit publiquement la religion §Y[novelist_reformed.GetName]§!;Befolgt ?ffentlich die §Y[novelist_reformed.GetName]e§! Religion;;Sigue p?blicamente el credo §Y[norse_pagan_reformed.GetName]§!.;;;;;;;;;x
religion_openly_naxalite_or_reformed_trigger;Publicly follows the §Y[naxalite_reformed.GetName]§! religion;Suit publiquement la religion §Y[naxalite_reformed.GetName]§!;Befolgt ?ffentlich die §Y[naxalite_reformed.GetName]e§! Religion;;Sigue p?blicamente el credo §Y[norse_pagan_reformed.GetName]§!.;;;;;;;;;x
religion_openly_nousthreskeia_or_reformed_trigger;Publicly follows the §Y[nousthreskeia_reformed.GetName]§! religion;Suit publiquement la religion §Y[nousthreskeia_reformed.GetName]§!;Befolgt ?ffentlich die §Y[nousthreskeia_reformed.GetName]e§! Religion;;Sigue p?blicamente el credo §Y[nousthreskeia_reformed.GetName]§!.;;;;;;;;;x
religion_openly_occultist_or_reformed_trigger;Publicly follows the §Y[occultist_reformed.GetName]§! religion;Suit publiquement la religion §Y[occultist_reformed.GetName]§!;Befolgt ?ffentlich die §Y[occultist_reformed.GetName]e§! Religion;;Sigue p?blicamente el credo §Y[occultist_reformed.GetName]§!.;;;;;;;;;x
religion_openly_americanist_or_reformed_trigger;Publicly follows the §Y[americanist_reformed.GetName]§! religion;Suit publiquement la religion §Y[americanist_reformed.GetName]§!;Befolgt ?ffentlich die §Y[americanist_reformed.GetName]e§! Religion;;Sigue p?blicamente el credo §Y[americanist_reformed.GetName]§!.;;;;;;;;;x
religion_feature_novelist;Children of Iluvatar;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_novelist_desc;As the people of the Great Book, we have always been a people of memory. We should venerate the memory of our holy ancestors, so that the patriarchs and Kings of old will be remembered forever, and our wise men will devote their lives to this recording!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_folklorist;Far-Travelled Witchers;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_folklorist_desc;Our shamans and wise men have always sought wisdom and power wherever they may be found . They should be allowed to venture throughout the world to study its religious traditions, while others study in seclusion for hidden knowledge.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_naxalite;Wisdom of the Red Lord;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_naxalite_desc;Lord Maushiva teaches us of the evils that occur when one group oppresses another. Guided by his wisdom, we will ensure that our societies remain just, and so earn his favor.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_folklorist_2;"There Was Always a Rus";;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_folklorist_2_desc;Common legends tell us about our ancestry, the might of old Russia and her champions, such as Black Baron, Golden Admiral Kolchak or Vysotskiy, the wise bard. But there are different kind of legends. They tell us stories much older then the Event, older even then the Motherland herself. These are the stories of our great ancestors, who descended from the stars and had built the God-Like empire of Daaria in the far north, and it is said that for them one year equated to merely one day. Their descendants unified Asia under the thumb of Asgard, or Arkaim, the throne of Gardaria and created Tartary, empire of Tripillians. We, their descendants, have survived the Night of Svarog, and therefore must reclaim our ancestral right to Asia and unify it under the rule of the Rus!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_americanist;Sons of Liberty;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_americanist_desc;For too long, we slumbered in ignorance, thinking that the British were merely a chlidren's horror story. But we have learned better. We can no longer hide behind the Atlantic - we must take this entire old world and spread the greatness of the Founders to it, or else America will never be safe again.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_occultist;Call of the Ancients;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_occultist_desc;The Gods are dark and terrifying, and if they ever awaken again, it will mean terrible misery, and quite probably the end of the world as we know it. We must create a proper system of rituals and spells, so that our shamans will know how to ensure that the Gods remain forever at slumber. Though the weight of this knowledge will surely drive them mad eventually, they will bear this burden so that the rest of us may rest easy.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_nousthreskeia;Teachings of the Noosphere;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
religion_feature_nousthreskeia_desc;Only fools cling to a single truth when they could discover many. We must ensure that our realms are stable and prosperous, so that as many ideas as possible may flourish - after all, who can tell which one of them will know the secret to healing the Noosphere?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gov_confed;Confederation;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eastern_feudal;Eastern Feudal;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eastern_feudal_DESC;This style of Feudalism is practiced by cultures from east asia and unlike its western counterpart puts more focus on to harmony with their vassals and as such relies much more heavily on laws.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confederation_government;Confederation;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confederation_government_desc;Less of a state than a closely-bound network of autonomous allies sworn to defend each other in times of crisis, Confederations are held by an elected ruler who exercises a position of nominal sovereignty over the others. However, this power is largely ceremonial, and only within his demesne can the monarch exercise his typical sovereign policies. Confederation leaders cannot interfere in the religious policies of their subjects. Confederations benefit from being able to administer almost any type of realm through decentralisation, as well as being able to call upon all of their vassals in times of crisis.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confederation_government_FEATURES;§Y*§! Is restrictred to Elective Succession unless a special decision is passed\n§Y*§! Receives reduced levies and tax income\n§Y*§! Cannot declare Holy Wars;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
launch_invasion_of_america;Launch invasion of America;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
launch_invasion_of_america_desc;Long ago, we ruled the distant land of America, but it has been lost since time out of mind, even before the Event. What glory and prestige it would bring to me if I could do what so many generations of Britons could not!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
occultist_opinion;Occultist Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
occultist_reformed_opinion;Reformed Occultist Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crimson_library_books;Crimson Library Books;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crimson_library_books_desc;These books were taken from a legendary library from across the ocean. Rumour has it that ten men died in the raid on the cursed building, and these were all that could be salvaged.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scholar_opinion;Scholar Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mahonic_crown;Mahonic Crown;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mahonic_crown_desc;This crown is said to have belonged to a great Emperor of the Occultists of New England, a man worshipped by them as equal to the Gods.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elder_sign;Elder Sign;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elder_sign_desc;The Yankee shaman who this was taken from claimed that it was a powerful ward against evil. Perhaps, but then it didn't save him now, did it?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lincolns_head;Lincoln's Head;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lincolns_head_desc;This severed head once belonged to a great marble idol of the Americanist god, Lincoln. Famed for his heroism and unflinching commitment to justice, the severing of his statue's head is seen by Americanists as a supreme sacrelige.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dollar;Strange Green Rectangle;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dollar_desc;Adorned with the image of one of the Founders, this rectangular piece of paper is apparently an object of reverence for Americanists.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitol_hill_stone;Capitol Hill Stone;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitol_hill_stone_desc;This stone is taken from the Capitol Temple, the holiest site of Americanism. When the Redcoats sacked Washington, they destroyed the ancient temple, but the very stone and rubble of the building became holy relics, smuggled away by Americanist traders.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the_constitution;We The People;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the_constitution_desc;Deep within the vaults of the Capitol Temple, the Redcoats found this document, guarded by a hundred crazed fanatics, each of whom fought to the death rather than surrender. It seems to be the original copy of the Americanists' holy text, and they will do almost anything to get their hands on it.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
great_snake_skeleton;Staff of the Serpentine God;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
great_snake_skeleton_desc;This staff, made from the vertebrae and skull of a massive snake, is believed by the Appalachians to possess magical powers. Among them, only a truly great shaman would attempt to raise it over his head.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
appalachian_drugs;Mystical Herbs;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
appalachian_drugs_desc;This satchel is filled with a loose assortment of herbs and spices considered sacred by many Appalachians. Consuming them sometimes leads to great revelations, sometimes to a slight buzzing in the skull, and sometimes nothing at all.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaming_sword;Flaming Sword;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaming_sword_desc;Through some unknown means, this blade is permanently aflame, even when kept underwater. It is difficult to wield, but in skilled hands (and with the proper protection), it is a formidable weapon, encouraging allies while demoralising enemies.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivanhoe;Ivanhoe;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivanhoe_desc;This novel describes life in antediluvian England and Scotland, and is filled with heroism and romance. Among the Southrons, it is revered, second in status and number of copies only to the Bible.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie_crown;Dixie Crown;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie_crown_desc;This great bejewelled crown is the symbol of authority of the Holy Columbian Confederacy. It took the Redcoats much spilled blood indeed to acquire this.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batenburger_doctrine;Doctrines of the Sword;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batenburger_doctrine_desc;This book, written in shaky handwriting by a scribe in Hudsonia, describes the often-unclear and sometimes-contradictory doctrines and tenets of the Batenburger religion.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sword_of_batenburg;Blade of Batenburg;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sword_of_batenburg_desc;This blade is claimed to be the very sword of the founder of the Batenburger faith, who was slain in the antediluvian period by the enemies of God. In the hands of the faithful, it never misses its mark.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crown_jewels;Crown Jewels;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crown_jewels_desc;This gorgeous crown is all that remains of the Crown Jewels of antediluvian England. Taken overseas to Canada at some point in the distant past, it has finally been returned to the Old World.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canterbury_staff;Staff of the Archbishop;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canterbury_staff_desc;This staff is the traditional ceremonial tool of the Archbishop of Canterbury, leader of the Anglican faith. It is said to come down from the antediluvian world.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ursuline_armor;Ursuline Crusader Armor;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ursuline_armor_desc;In keeping with the Ursulines' strange beliefs about women and fighting, they create suits of Crusader armor for women also. This could only be worn by a woman, or a very short man.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blood_of_st_ursula;Blood of St. Ursula;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blood_of_st_ursula_desc;This reliquary contains a few drops of blood, believed to be from St.Ursula herself. On the anniversary of her martyrdom, the blood within shines with a brilliant light.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_linebreaker_lada;Two-Horse Linebreaker Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_linebreaker_lada_desc;This compact chariot of steel is designed to smash and trample over the enemy's frontline. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_linebreaker_vauxhall;Two-Horse Linebreaker Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_linebreaker_vauxhall_desc;This compact chariot of steel is designed to smash and trample over the enemy's frontline. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_linebreaker_mercedes;Two-Horse Linebreaker Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_linebreaker_mercedes_desc;This compact chariot of steel is designed to smash and trample over the enemy's frontline. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful crasftsmanship.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_medium_linebreaker_lada;Four-Horse Linebreaker Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_medium_linebreaker_lada_desc;This large chariot of steel is designed to crash straight through the enemy's frontline. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_medium_linebreaker_vauxhall;Four-Horse Linebreaker Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_medium_linebreaker_vauxhall_desc;This large chariot of steel is designed to crash straight through the enemy's frontline. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_medium_linebreaker_mercedes;Four-Horse Linebreaker Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_medium_linebreaker_mercedes_desc;This large chariot of steel is designed to crash straight through the enemy's frontline. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful crasftsmanship.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_big_linebreaker_lada;Six-Horse Linebreaker Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_big_linebreaker_lada_desc;This colossal chariot of steel is designed to smash and destroy the enemy's frontline. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_big_linebreaker_vauxhall;Six-Horse Linebreaker Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_big_linebreaker_vauxhall_desc;This colossal chariot of steel is designed to smash and destroy the enemy's frontline. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_big_linebreaker_mercedes;Six-Horse Linebreaker Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_big_linebreaker_mercedes_desc;This colossal chariot of steel is designed to smash and destroy the enemy's frontline. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful crasftsmanship.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_dais_lada;Two-Horse Dais Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_dais_lada_desc;This compact chariot of steel has an elevated but armored platform, allowing its rider to inspire and order his troops without exposing himself to undue danger. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_dais_vauxhall;Two-Horse Dais Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_dais_vauxhall_desc;This compact chariot of steel has an elevated but armored platform, allowing its rider to inspire and order his troops without exposing himself to undue danger. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_dais_mercedes;Two-Horse Dais Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_small_dais_mercedes_desc;This compact chariot of steel has an elevated but armored platform, allowing its rider to inspire and order his troops without exposing himself to undue danger. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful crasftsmanship.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_medium_dais_lada;Four-Horse Dais Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_medium_dais_lada_desc;This large chariot of steel is raised up to allow the rider to stand out easily from his army. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_medium_dais_vauxhall;Four-Horse Dais Chariot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chariot_medium_dais_vauxhall_desc;This large chariot of steel is raised up to allow the rider to stand out easily from his army. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
