garde#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
king_danish;Konge;;;;;;;;;;;;;x
king_female_danish;Dronning;;;;;;;;;;;;;x
kingdom_of_danish;Kongerige of;;;;;;;;;;;;;x
kingdom_danish;Kongerige;;;;;;;;;;;;;x
emperor_danish;Kejser;;;;;;;;;;;;;x
emperor_female_danish;Kejserinde;;;;;;;;;;;;;x
empire_of_danish;Imperium of;;;;;;;;;;;;;x
empire_female_danish;Imperium;;;;;;;;;;;;;x
count_swedish;Greve;;;;;;;;;;;;;x
count_female_swedish;Grevinna;;;;;;;;;;;;;x
county_of_swedish;Grevskap of;;;;;;;;;;;;;x
county_swedish;Grevskap;;;;;;;;;;;;;x
duke_swedish;Hertig;;;;;;;;;;;;;x
duke_female_swedish;Hertiginna;;;;;;;;;;;;;x
duchy_of_swedish;Hertigdom of;;;;;;;;;;;;;x
duchy_swedish;Hertigdom;;;;;;;;;;;;;x
king_swedish;Kung;;;;;;;;;;;;;x
king_female_swedish;Drottning;;;;;;;;;;;;;x
kingdom_of_swedish;Kungarike of;;;;;;;;;;;;;x
kingdom_swedish;Kungarike;;;;;;;;;;;;;x
emperor_swedish;Kejsare;;;;;;;;;;;;;x
emperor_female_swedish;Kejsarinna;;;;;;;;;;;;;x
empire_of_swedish;Rike of;;;;;;;;;;;;;x
empire_female_swedish;Rike;;;;;;;;;;;;;x
count_norwegian;Grev;;;;;;;;;;;;;x
count_female_norwegian;Grevinne;;;;;;;;;;;;;x
county_of_norwegian;Fylke of;;;;;;;;;;;;;x
county_norwegian;Fylke;;;;;;;;;;;;;x
duke_norwegian;Hertug;;;;;;;;;;;;;x
duke_female_norwegian;Hertuginne;;;;;;;;;;;;;x
duchy_of_norwegian;Hertugdømme of;;;;;;;;;;;;;x
duchy_norwegian;Hertugdømme;;;;;;;;;;;;;x
king_norwegian;Konge;;;;;;;;;;;;;x
king_female_norwegian;Dronning;;;;;;;;;;;;;x
kingdom_of_norwegian;Kongedømme of;;;;;;;;;;;;;x
kingdom_norwegian;Kongedømme;;;;;;;;;;;;;x
emperor_norwegian;Keiser;;;;;;;;;;;;;x
emperor_female_norwegian;Keiserinne;;;;;;;;;;;;;x
empire_of_norwegian;Rike of;;;;;;;;;;;;;x
empire_female_norwegian;Rike;;;;;;;;;;;;;x
count_skanian;Greve;;;;;;;;;;;;;x
count_female_skanian;Grevinna;;;;;;;;;;;;;x
county_of_skanian;Grevskap of;;;;;;;;;;;;;x
county_skanian;Grevskap;;;;;;;;;;;;;x
duke_skanian;Hertig;;;;;;;;;;;;;x
duke_female_skanian;Hertiginna;;;;;;;;;;;;;x
duchy_of_skanian;Hertigdom of;;;;;;;;;;;;;x
duchy_skanian;Hertigdom;;;;;;;;;;;;;x
king_skanian;Kung;;;;;;;;;;;;;x
king_female_skanian;Drottning;;;;;;;;;;;;;x
kingdom_of_skanian;Kungarike of;;;;;;;;;;;;;x
kingdom_skanian;Kungarike;;;;;;;;;;;;;x
emperor_skanian;Kejsare;;;;;;;;;;;;;x
emperor_female_skanian;Kejsarinna;;;;;;;;;;;;;x
empire_of_skanian;Rike of;;;;;;;;;;;;;x
empire_female_skanian;Rike;;;;;;;;;;;;;x
count_gothic;Greve;;;;;;;;;;;;;x
count_female_gothic;Grevinna;;;;;;;;;;;;;x
county_of_gothic;Grevskap of;;;;;;;;;;;;;x
county_gothic;Grevskap;;;;;;;;;;;;;x
duke_gothic;Hertig;;;;;;;;;;;;;x
duke_female_gothic;Hertiginna;;;;;;;;;;;;;x
duchy_of_gothic;Hertigdom of;;;;;;;;;;;;;x
duchy_gothic;Hertigdom;;;;;;;;;;;;;x
king_gothic;Kung;;;;;;;;;;;;;x
king_female_gothic;Drottning;;;;;;;;;;;;;x
kingdom_of_gothic;Kungarike of;;;;;;;;;;;;;x
kingdom_gothic;Kungarike;;;;;;;;;;;;;x
emperor_gothic;Kejsare;;;;;;;;;;;;;x
emperor_female_gothic;Kejsarinna;;;;;;;;;;;;;x
empire_of_gothic;Rike of;;;;;;;;;;;;;x
empire_female_gothic;Rike;;;;;;;;;;;;;x
count_basque;Kondea;Kondea;Kondea;;Kondea;;;;;;;;;x
count_female_basque;Kondesa;Kondesa;Kondesa;;Kondesa;;;;;;;;;x
duke_basque;Dukea;Dukea;Dukea;;Dukea;;;;;;;;;x
duke_female_basque;Dukesa;Dukesa;Dukesa;;Dukesa;;;;;;;;;x
king_basque;Errege;Errege;Errege;;Errege;;;;;;;;;x
king_female_basque;Erregina;Erregina;Erregina;;Erregina;;;;;;;;;x
emperor_basque;Enperadorea;Enperadorea;Enperadorea;;Enperadorea;;;;;;;;;x
emperor_female_basque;Enperatriz;Enperatriz;Enperatriz;;Enperatriz;;;;;;;;;x
county_of_basque;Konderria of;;;;;;;;;;x;;;
duchy_of_basque;Dukerria of;;;;;;;;;;x;;;
kingdom_of_basque;Erresuma of;;;;;;;;;;x;;;
empire_of_basque;Inperioa of;;;;;;;;;;x;;;
count_irish;Iarla;Iarla;Iarla;;Iarla;;;;;;;;;x
count_female_irish;Chuntaois;Chuntaois;Chuntaois;;Chuntaois;;;;;;;;;x
duke_irish;Diúc;Diúc;Diúc;;Diúc;;;;;;;;;x
duke_female_irish;Bandiúc;Bandiúc;Bandiúc;;Bandiúc;;;;;;;;;x
king_irish;Rí;Rí;Rí;;Rí;;;;;;;;;x
king_female_irish;Banríon;Banríon;Banríon;;Banríon;;;;;;;;;x
emperor_irish;Impire;Impire;Impire;;Impire;;;;;;;;;x
emperor_female_irish;Banimpire;Banimpire;Banimpire;;Banimpire;;;;;;;;;x
county_of_irish;Contae of;;;;;;;;;;x;;;
duchy_of_irish;Diúcacht of;;;;;;;;;;x;;;
kingdom_of_irish;Ríocht of;;;;;;;;;;x;;;
empire_of_irish;Impireacht of;;;;;;;;;;x;;;
count_aeslabh;Iarla;Iarla;Iarla;;Iarla;;;;;;;;;x
count_female_aeslabh;Chuntaois;Chuntaois;Chuntaois;;Chuntaois;;;;;;;;;x
duke_aeslabh;Diúc;Diúc;Diúc;;Diúc;;;;;;;;;x
duke_female_aeslabh;Bandiúc;Bandiúc;Bandiúc;;Bandiúc;;;;;;;;;x
king_aeslabh;Rí;Rí;Rí;;Rí;;;;;;;;;x
king_female_aeslabh;Banríon;Banríon;Banríon;;Banríon;;;;;;;;;x
emperor_aeslabh;Impire;Impire;Impire;;Impire;;;;;;;;;x
emperor_female_aeslabh;Banimpire;Banimpire;Banimpire;;Banimpire;;;;;;;;;x
county_of_aeslabh;Contae of;;;;;;;;;;x;;;
duchy_of_aeslabh;Diúcacht of;;;;;;;;;;x;;;
kingdom_of_aeslabh;Ríocht of;;;;;;;;;;x;;;
empire_of_aeslabh;Impireacht of;;;;;;;;;;x;;;
;;;;;;;;;;;;;;
king_lichtensteiner;Great Prince;Great Prince;Great Prince;;Great Prince;;;;;;;;;x
kingdom_of_lichtensteiner;Great Principality of;;;;;;;;;;;;;x
duke_cossack;Otaman;;;;;;;;;;x;;;
count_cossack;Khorunzhyi;;;;;;;;;;x;;;
tribal_count_cossack;Khorunzhyi;;;;;;;;;;x;;;
empire_of_cossack;Grand Hetmanate;;;;;;;;;;x;;;
kingdom_of_cossack;Hetmanate;;;;;;;;;;x;;;
duchy_of_cossack;Otamanate;;;;;;;;;;x;;;
county_of_cossack;Khorunzhat;;;;;;;;;;x;;;
emperor_sazzac;Great Etmen;;;;;;;;;;x;;;
king_sazzac;Etmen;;;;;;;;;;x;;;
duke_sazzac;Etmen;;;;;;;;;;x;;;
count_sazzac;Utamun;;;;;;;;;;x;;;
empire_of_sazzac;Great Etmenate;;;;;;;;;;x;;;
kingdom_of_sazzac;Etmenate;;;;;;;;;;x;;;
duchy_of_sazzac;Etmenate;;;;;;;;;;x;;;
county_of_sazzac;Utamunate;;;;;;;;;;x;;;
imperial_emperor_cossack;Tsisar;;;;;;;;;;x;;;
imperial_empire_cossack;Tsisarat;;;;;;;;;;x;;;
tribal_emperor_cossack;Grand Hetman;;;;;;;;;;x;;;
tribal_king_cossack;Hetman;;;;;;;;;;x;;;
tribal_duke_cossack;Otaman;;;;;;;;;;x;;;
tribal_empire_of_cossack;Grand Hetmanate;;;;;;;;;;x;;;
tribal_kingdom_of_cossack;Hetmanate;;;;;;;;;;x;;;
tribal_duchy_of_cossack;Otamanate;;;;;;;;;;x;;;
tribal_county_of_cossack;Khorunzhat;;;;;;;;;;x;;;
tribal_emperor_sazzac;Great Etmen;;;;;;;;;;x;;;
tribal_king_sazzac;Etmen;;;;;;;;;;x;;;
tribal_duke_sazzac;Etmen;;;;;;;;;;x;;;
tribal_empire_of_sazzac;Great Etmenate;;;;;;;;;;x;;;
tribal_kingdom_of_sazzac;Etmenate;;;;;;;;;;x;;;
tribal_duchy_of_sazzac;Etmenate;;;;;;;;;;x;;;
tribal_county_of_sazzac;Utamunate;;;;;;;;;;x;;;
##FEUDAL UKRAINER ;;;;;;;;;;;;;;
baron_ukrainer;Pan;;;;;;;;;;;;;x
baron_female_ukrainer;Panna;;;;;;;;;;;;;x
count_ukrainer;Shliahtych;;;;;;;;;;;;;x
count_female_ukrainer;Shliahtynia;;;;;;;;;;;;;x
duke_ukrainer;Kniaz;;;;;;;;;;;;;x
duke_female_ukrainer;Kniagynia;;;;;;;;;;;;;x
king_ukrainer;Korol;;;;;;;;;;;;;x
king_female_ukrainer;Koroleva;;;;;;;;;;;;;x
emperor_ukrainer;Tsisar;;;;;;;;;;;;;x
emperor_female_ukrainer;Tsisareva;;;;;;;;;;;;;x
imperial_duke_ukrainer;Maghnat;;;;;;;;;;;;;x
imperial_duke_female_ukrainer;Maghnat;;;;;;;;;;;;;x
imperial_king_ukrainer;Hetman;;;;;;;;;;;;;x
imperial_king_female_ukrainer;Hetman;;;;;;;;;;;;;x
imperial_emperor_ukrainer;Tsisar;;;;;;;;;;;;;x
imperial_emperor_female_ukrainer;Tsisareva;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
count_title_consort_ukrainer;Shliahtyha;;;;;;;;;;;;;x
count_title_consort_female_ukrainer;Shliahtych-Konsort;;;;;;;;;;;;;x
duke_title_consort_ukrainer;Kniazyha;;;;;;;;;;;;;x
duke_title_consort_female_ukrainer;Kniaz-Konsort;;;;;;;;;;;;;x
king_title_consort_ukrainer;Korolyna;;;;;;;;;;;;;x
king_title_consort_female_ukrainer;Korol-Konsort;;;;;;;;;;;;;x
emperor_title_consort_ukrainer;Tsisaryna;;;;;;;;;;;;;x
emperor_title_consort_female_ukrainer;Tsisar-Konsort;;;;;;;;;;;;;x
imperial_duke_title_consort_ukrainer;Maghnatyha;;;;;;;;;;;;;x
imperial_duke_title_consort_female_ukrainer;Ulyublenets;;;;;;;;;;;;;x
imperial_king_title_consort_ukrainer;Hetmanyha;;;;;;;;;;;;;x
imperial_king_title_consort_female_ukrainer;Ulyublenets;;;;;;;;;;;;;x
imperial_emperor_title_consort_ukrainer;Tsisaryna;;;;;;;;;;;;;x
imperial_emperor_title_consort_female_ukrainer;Ulyublenets;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
count_title_prince_ukrainer;Spadkoyemets;;;;;;;;;;;;;x
count_title_prince_female_ukrainer;Spadkoyemka;;;;;;;;;;;;;x
duke_title_prince_ukrainer;Kniazhych;;;;;;;;;;;;;x
duke_title_prince_female_ukrainer;Kniazivna;;;;;;;;;;;;;x
king_title_prince_ukrainer;Korolevych;;;;;;;;;;;;;x
king_title_prince_female_ukrainer;Korolevna;;;;;;;;;;;;;x
emperor_title_prince_ukrainer;Tsisarevych;;;;;;;;;;;;;x
emperor_title_prince_female_ukrainer;Tsisarevna;;;;;;;;;;;;;x
imperial_duke_title_prince_ukrainer;Maghnatych;;;;;;;;;;;;;x
imperial_duke_title_prince_female_ukrainer;Maghnativna;;;;;;;;;;;;;x
imperial_king_title_prince_ukrainer;Hetmanych;;;;;;;;;;;;;x
imperial_king_title_prince_female_ukrainer;Hetmanivna;;;;;;;;;;;;;x
imperial_emperor_title_prince_ukrainer;Tsisarevych;;;;;;;;;;;;;x
imperial_emperor_title_prince_female_ukrainer;Tsisarevna;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
barony_of_ukrainer;Panstvo;;;;;;;;;;;;;x
county_of_ukrainer;Velyke Panstvo;;;;;;;;;;;;;x
duchy_of_ukrainer;Kniazivstvo;;;;;;;;;;;;;x
kingdom_of_ukrainer;Korolivstvo;;;;;;;;;;;;;x
empire_of_ukrainer;Tsisarstvo;;;;;;;;;;;;;x
imperial_duchy_of_ukrainer;Nadil;;;;;;;;;;;;;x
imperial_kingdom_of_ukrainer;Hubernia;;;;;;;;;;;;;x
imperial_empire_of_ukrainer;Tsisarat;;;;;;;;;;;;;x
##FEUDAL rusyn ;;;;;;;;;;;;;;
baron_rusyn;Pan;;;;;;;;;;;;;x
baron_female_rusyn;Panna;;;;;;;;;;;;;x
count_rusyn;Shliahtych;;;;;;;;;;;;;x
count_female_rusyn;Shliahtynia;;;;;;;;;;;;;x
duke_rusyn;Kniaz;;;;;;;;;;;;;x
duke_female_rusyn;Kniagynia;;;;;;;;;;;;;x
king_rusyn;Korol;;;;;;;;;;;;;x
king_female_rusyn;Koroleva;;;;;;;;;;;;;x
emperor_rusyn;Tsisar;;;;;;;;;;;;;x
emperor_female_rusyn;Tsisareva;;;;;;;;;;;;;x
imperial_duke_rusyn;Maghnat;;;;;;;;;;;;;x
imperial_duke_female_rusyn;Maghnat;;;;;;;;;;;;;x
imperial_king_rusyn;Hetman;;;;;;;;;;;;;x
imperial_king_female_rusyn;Hetman;;;;;;;;;;;;;x
imperial_emperor_rusyn;Tsisar;;;;;;;;;;;;;x
imperial_emperor_female_rusyn;Tsisareva;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
count_title_consort_rusyn;Shliahtyha;;;;;;;;;;;;;x
count_title_consort_female_rusyn;Shliahtych-Konsort;;;;;;;;;;;;;x
duke_title_consort_rusyn;Kniazyha;;;;;;;;;;;;;x
duke_title_consort_female_rusyn;Kniaz-Konsort;;;;;;;;;;;;;x
king_title_consort_rusyn;Korolyna;;;;;;;;;;;;;x
king_title_consort_female_rusyn;Korol-Konsort;;;;;;;;;;;;;x
emperor_title_consort_rusyn;Tsisaryna;;;;;;;;;;;;;x
emperor_title_consort_female_rusyn;Tsisar-Konsort;;;;;;;;;;;;;x
imperial_duke_title_consort_rusyn;Maghnatyha;;;;;;;;;;;;;x
imperial_duke_title_consort_female_rusyn;Ulyublenets;;;;;;;;;;;;;x
imperial_king_title_consort_rusyn;Hetmanyha;;;;;;;;;;;;;x
imperial_king_title_consort_female_rusyn;Ulyublenets;;;;;;;;;;;;;x
imperial_emperor_title_consort_rusyn;Tsisaryna;;;;;;;;;;;;;x
imperial_emperor_title_consort_female_rusyn;Ulyublenets;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
count_title_prince_rusyn;Spadkoyemets;;;;;;;;;;;;;x
count_title_prince_female_rusyn;Spadkoyemka;;;;;;;;;;;;;x
duke_title_prince_rusyn;Kniazhych;;;;;;;;;;;;;x
duke_title_prince_female_rusyn;Kniazivna;;;;;;;;;;;;;x
king_title_prince_rusyn;Korolevych;;;;;;;;;;;;;x
king_title_prince_female_rusyn;Korolevna;;;;;;;;;;;;;x
emperor_title_prince_rusyn;Tsisarevych;;;;;;;;;;;;;x
emperor_title_prince_female_rusyn;Tsisarevna;;;;;;;;;;;;;x
imperial_duke_title_prince_rusyn;Maghnatych;;;;;;;;;;;;;x
imperial_duke_title_prince_female_rusyn;Maghnativna;;;;;;;;;;;;;x
imperial_king_title_prince_rusyn;Hetmanych;;;;;;;;;;;;;x
imperial_king_title_prince_female_rusyn;Hetmanivna;;;;;;;;;;;;;x
imperial_emperor_title_prince_rusyn;Tsisarevych;;;;;;;;;;;;;x
imperial_emperor_title_prince_female_rusyn;Tsisarevna;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
barony_of_rusyn;Panstvo;;;;;;;;;;;;;x
county_of_rusyn;Velyke Panstvo;;;;;;;;;;;;;x
duchy_of_rusyn;Kniazivstvo;;;;;;;;;;;;;x
kingdom_of_rusyn;Korolivstvo;;;;;;;;;;;;;x
empire_of_rusyn;Tsisarstvo;;;;;;;;;;;;;x
imperial_duchy_of_rusyn;Nadil;;;;;;;;;;;;;x
imperial_kingdom_of_rusyn;Hubernia;;;;;;;;;;;;;x
imperial_empire_of_rusyn;Tsisarat;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
baron_klynian;Pan;;;;;;;;;;;;;x
baron_female_klynian;Panna;;;;;;;;;;;;;x
count_klynian;Shliahtych;;;;;;;;;;;;;x
count_female_klynian;Shliahtynia;;;;;;;;;;;;;x
duke_klynian;Kniaz;;;;;;;;;;;;;x
duke_female_klynian;Kniagynia;;;;;;;;;;;;;x
king_klynian;Korol;;;;;;;;;;;;;x
king_female_klynian;Koroleva;;;;;;;;;;;;;x
emperor_klynian;Tsisar;;;;;;;;;;;;;x
emperor_female_klynian;Tsisareva;;;;;;;;;;;;;x
imperial_duke_klynian;Maghnat;;;;;;;;;;;;;x
imperial_duke_female_klynian;Maghnat;;;;;;;;;;;;;x
imperial_king_klynian;Hetman;;;;;;;;;;;;;x
imperial_king_female_klynian;Hetman;;;;;;;;;;;;;x
imperial_emperor_klynian;Tsisar;;;;;;;;;;;;;x
imperial_emperor_female_klynian;Tsisareva;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
count_title_consort_klynian;Shliahtyha;;;;;;;;;;;;;x
count_title_consort_female_klynian;Shliahtych-Konsort;;;;;;;;;;;;;x
duke_title_consort_klynian;Kniazyha;;;;;;;;;;;;;x
duke_title_consort_female_klynian;Kniaz-Konsort;;;;;;;;;;;;;x
king_title_consort_klynian;Korolyna;;;;;;;;;;;;;x
king_title_consort_female_klynian;Korol-Konsort;;;;;;;;;;;;;x
emperor_title_consort_klynian;Tsisaryna;;;;;;;;;;;;;x
emperor_title_consort_female_klynian;Tsisar-Konsort;;;;;;;;;;;;;x
imperial_duke_title_consort_klynian;Maghnatyha;;;;;;;;;;;;;x
imperial_duke_title_consort_female_klynian;Ulyublenets;;;;;;;;;;;;;x
imperial_king_title_consort_klynian;Hetmanyha;;;;;;;;;;;;;x
imperial_king_title_consort_female_klynian;Ulyublenets;;;;;;;;;;;;;x
imperial_emperor_title_consort_klynian;Tsisaryna;;;;;;;;;;;;;x
imperial_emperor_title_consort_female_klynian;Ulyublenets;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
count_title_prince_klynian;Spadkoyemets;;;;;;;;;;;;;x
count_title_prince_female_klynian;Spadkoyemka;;;;;;;;;;;;;x
duke_title_prince_klynian;Kniazhych;;;;;;;;;;;;;x
duke_title_prince_female_klynian;Kniazivna;;;;;;;;;;;;;x
king_title_prince_klynian;Korolevych;;;;;;;;;;;;;x
king_title_prince_female_klynian;Korolevna;;;;;;;;;;;;;x
emperor_title_prince_klynian;Tsisarevych;;;;;;;;;;;;;x
emperor_title_prince_female_klynian;Tsisarevna;;;;;;;;;;;;;x
imperial_duke_title_prince_klynian;Maghnatych;;;;;;;;;;;;;x
imperial_duke_title_prince_female_klynian;Maghnativna;;;;;;;;;;;;;x
imperial_king_title_prince_klynian;Hetmanych;;;;;;;;;;;;;x
imperial_king_title_prince_female_klynian;Hetmanivna;;;;;;;;;;;;;x
imperial_emperor_title_prince_klynian;Tsisarevych;;;;;;;;;;;;;x
imperial_emperor_title_prince_female_klynian;Tsisarevna;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
barony_of_klynian;Panstvo;;;;;;;;;;;;;x
county_of_klynian;Velyke Panstvo;;;;;;;;;;;;;x
duchy_of_klynian;Kniazivstvo;;;;;;;;;;;;;x
kingdom_of_klynian;Korolivstvo;;;;;;;;;;;;;x
empire_of_klynian;Tsisarstvo;;;;;;;;;;;;;x
imperial_duchy_of_ukrainer;Nadil;;;;;;;;;;;;;x
imperial_kingdom_of_ukrainer;Hubernia;;;;;;;;;;;;;x
imperial_empire_of_ukrainer;Tsisarat;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
##FEUDAL bielaruskaja ;;;;;;;;;;;;;;
baron_bielaruskaja;Pan;;;;;;;;;;;;;x
baron_female_bielaruskaja;Panna;;;;;;;;;;;;;x
count_bielaruskaja;Vialiki Pan;;;;;;;;;;;;;x
count_female_bielaruskaja;Vialika Panna;;;;;;;;;;;;;x
duke_bielaruskaja;Kniaz;;;;;;;;;;;;;x
duke_female_bielaruskaja;Kniaginia;;;;;;;;;;;;;x
king_bielaruskaja;Karol;;;;;;;;;;;;;x
king_female_bielaruskaja;Karaleua;;;;;;;;;;;;;x
emperor_bielaruskaja;Kisar;;;;;;;;;;;;;x
emperor_female_bielaruskaja;Kisareua;;;;;;;;;;;;;x
imperial_duke_bielaruskaja;Magnat;;;;;;;;;;;;;x
imperial_duke_female_bielaruskaja;Magnat;;;;;;;;;;;;;x
imperial_king_bielaruskaja;Getman;;;;;;;;;;;;;x
imperial_king_female_bielaruskaja;Getman;;;;;;;;;;;;;x
imperial_emperor_bielaruskaja;Kisar;;;;;;;;;;;;;x
imperial_emperor_female_bielaruskaja;Kisareua;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
count_title_consort_bielaruskaja;Paniha;;;;;;;;;;;;;x
count_title_consort_female_bielaruskaja;Pannchin;;;;;;;;;;;;;x
duke_title_consort_bielaruskaja;Kniaziha;;;;;;;;;;;;;x
duke_title_consort_female_bielaruskaja;Kniaginchin;;;;;;;;;;;;;x
king_title_consort_bielaruskaja;Karalina;;;;;;;;;;;;;x
king_title_consort_female_bielaruskaja;Karaleuchin;;;;;;;;;;;;;x
emperor_title_consort_bielaruskaja;Kisarina;;;;;;;;;;;;;x
emperor_title_consort_female_bielaruskaja;Kisareuchyn;;;;;;;;;;;;;x
imperial_duke_title_consort_bielaruskaja;Magnatiha;;;;;;;;;;;;;x
imperial_duke_title_consort_female_bielaruskaja;Paliubits;;;;;;;;;;;;;x
imperial_king_title_consort_bielaruskaja;Getmaniha;;;;;;;;;;;;;x
imperial_king_title_consort_female_bielaruskaja;Paliubits;;;;;;;;;;;;;x
imperial_emperor_title_consort_bielaruskaja;Kisarynia;;;;;;;;;;;;;x
imperial_emperor_title_consort_female_bielaruskaja;Paliubits;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
count_title_prince_bielaruskaja;Spadchynnik;;;;;;;;;;;;;x
count_title_prince_female_bielaruskaja;Spadchynnka;;;;;;;;;;;;;x
duke_title_prince_bielaruskaja;Kniaziouich;;;;;;;;;;;;;x
duke_title_prince_female_bielaruskaja;Kniaziouna;;;;;;;;;;;;;x
king_title_prince_bielaruskaja;Karaleuich;;;;;;;;;;;;;x
king_title_prince_female_bielaruskaja;Karaleuna;;;;;;;;;;;;;x
emperor_title_prince_bielaruskaja;Kisareuich;;;;;;;;;;;;;x
emperor_title_prince_female_bielaruskaja;Kisareuna;;;;;;;;;;;;;x
imperial_duke_title_prince_bielaruskaja;Magnatich;;;;;;;;;;;;;x
imperial_duke_title_prince_female_bielaruskaja;Magnatiuna;;;;;;;;;;;;;x
imperial_king_title_prince_bielaruskaja;Getmanich;;;;;;;;;;;;;x
imperial_king_title_prince_female_bielaruskaja;Getmaniuna;;;;;;;;;;;;;x
imperial_emperor_title_prince_bielaruskaja;Kisareuych;;;;;;;;;;;;;x
imperial_emperor_title_prince_female_bielaruskaja;Kisareuna;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
barony_of_bielaruskaja;Panstva;;;;;;;;;;;;;x
county_of_bielaruskaja;Vialikaje Panstva;;;;;;;;;;;;;x
duchy_of_bielaruskaja;Kniazstva;;;;;;;;;;;;;x
kingdom_of_bielaruskaja;Karaleustva;;;;;;;;;;;;;x
empire_of_bielaruskaja;Kisarevstva;;;;;;;;;;;;;x
imperial_duchy_of_bielaruskaja;Nadziel;;;;;;;;;;;;;x
imperial_kingdom_of_bielaruskaja;Pravincyja;;;;;;;;;;;;;x
imperial_empire_of_bielaruskaja;Kisarat;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
oligarchic_republic_baron_ukrainer;Mer;;;;;;;;;;;;;x
oligarchic_republic_baron_female_ukrainer;Mer;;;;;;;;;;;;;x
oligarchic_republic_count_ukrainer;Posadnyza;;;;;;;;;;;;;x
oligarchic_republic_count_female_ukrainer;Posadnyk;;;;;;;;;;;;;x
oligarchic_republic_duke_ukrainer;Holova;;;;;;;;;;;;;x
oligarchic_republic_duke_female_ukrainer;Holova;;;;;;;;;;;;;x
oligarchic_republic_king_ukrainer;Grand Holova;;;;;;;;;;;;;x
oligarchic_republic_king_female_ukrainer;Grand Holova;;;;;;;;;;;;;x
oligarchic_republic_emperor_ukrainer;Prymyer;;;;;;;;;;x;;;
oligarchic_republic_emperor_female_ukrainer;Prymyer;;;;;;;;;;x;;;
oligarchic_republic_barony_of_ukrainer;Misto;;;;;;;;;;;;;x
oligarchic_republic_county_of_ukrainer;Rayon;;;;;;;;;;;;;x
oligarchic_republic_duchy_of_ukrainer;Oblast;;;;;;;;;;;;;x
oligarchic_republic_kingdom_of_ukrainer;Grand Oblast;;;;;;;;;;;;;x
oligarchic_republic_empire_of_ukrainer;Republika;;;;;;;;;;;;;x
city_baron_ukrainer;Mer;;;;;;;;;;;;;x
city_baron_female_ukrainer;Mer;;;;;;;;;;;;;x
city_count_ukrainer;Posadnyk;;;;;;;;;;;;;x
city_count_female_ukrainer;Posadnyza;;;;;;;;;;;;;x
city_duke_ukrainer;Holova;;;;;;;;;;;;;x
city_duke_female_ukrainer;Holova;;;;;;;;;;;;;x
city_king_ukrainer;Grand Holova;;;;;;;;;;;;;x
city_king_female_ukrainer;Grand Holova;;;;;;;;;;;;;x
city_emperor_ukrainer;Prymyer;;;;;;;;;;x;;;
city_emperor_female_ukrainer;Prymyer;;;;;;;;;;x;;;
city_barony_of_ukrainer;Misto;;;;;;;;;;;;;x
city_county_of_ukrainer;Rayon;;;;;;;;;;;;;x
city_duchy_of_ukrainer;Oblast;;;;;;;;;;;;;x
city_kingdom_of_ukrainer;Grand Oblast;;;;;;;;;;;;;x
city_empire_of_ukrainer;Republika;;;;;;;;;;;;;x
oligarchic_republic_baron_klynian;Mer;;;;;;;;;;;;;x
oligarchic_republic_baron_female_klynian;Mer;;;;;;;;;;;;;x
oligarchic_republic_count_klynian;Posadnyk;;;;;;;;;;;;;x
oligarchic_republic_count_female_klynian;Posadnyza;;;;;;;;;;;;;x
oligarchic_republic_duke_klynian;Holova;;;;;;;;;;;;;x
oligarchic_republic_duke_female_klynian;Holova;;;;;;;;;;;;;x
oligarchic_republic_king_klynian;Grand Holova;;;;;;;;;;;;;x
oligarchic_republic_king_female_klynian;Grand Holova;;;;;;;;;;;;;x
oligarchic_republic_emperor_klynian;Prymyer;;;;;;;;;;x;;;
oligarchic_republic_emperor_female_klynian;Prymyer;;;;;;;;;;x;;;
oligarchic_republic_barony_of_klynian;Misto;;;;;;;;;;;;;x
oligarchic_republic_county_of_klynian;Rayon;;;;;;;;;;;;;x
oligarchic_republic_duchy_of_klynian;Oblast;;;;;;;;;;;;;x
oligarchic_republic_kingdom_of_klynian;Kray;;;;;;;;;;;;;x
oligarchic_republic_empire_of_klynian;Republika;;;;;;;;;;;;;x
city_baron_klynian;Mer;;;;;;;;;;;;;x
city_baron_female_klynian;Mer;;;;;;;;;;;;;x
city_count_klynian;Posadnyk;;;;;;;;;;;;;x
city_count_female_klynian;Posadnyza;;;;;;;;;;;;;x
city_duke_klynian;Holova;;;;;;;;;;;;;x
city_duke_female_klynian;Holova;;;;;;;;;;;;;x
city_king_klynian;Grand Holova;;;;;;;;;;;;;x
city_king_female_klynian;Grand Holova;;;;;;;;;;;;;x
